PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
02772230427;KRUSTAT;5;2020-03-25 00:04:04
01261600421;LEVOVENT;2;2020-03-25 00:04:12
02092440425;SOLOSA;3;2020-03-25 00:04:22
00106720428;FLUCONAZOLO ABC;5;2020-03-25 00:04:26
01977970431;DIAMICRON;3;2020-03-25 00:04:48
02159410428;RISEDRONATO GERMED;5;2020-03-25 00:05:12
00433900420;MANIDIPINA TEVA;5;2020-03-25 00:05:18
01168600425;UNIPRILDIUR;3;2020-03-25 00:05:20
02364740429;ZOVIRAX;2;2020-03-25 00:05:29
00135880425;SIEVERT;3;2020-03-25 00:05:38
00724440425;IDROQUARK;3;2020-03-25 00:06:02
01148790429;RISEDRONATO MYLAN;4;2020-03-25 00:06:22
01541420426;FINEDOR;1;2020-03-25 00:06:41
02404410421;GLICLAZIDE PENSA;2;2020-03-25 00:07:03
02346020429;FLUOXETINA GENERICS;4;2020-03-25 00:07:12
00516270428;RYTMONORM;3;2020-03-25 00:07:37
01591190424;PERINDOPRIL INDAPAMIDE TEVA ITALIA;1;2020-03-25 00:07:43
00886370428;NITISINONE MDK;2;2020-03-25 00:08:11
02346030428;LINEZOLID MYLAN;4;2020-03-25 00:08:13
02721500425;ATORVASTATINA GENETIC;3;2020-03-25 00:08:42
02284270424;FROVATRIPTAN TEVA;3;2020-03-25 00:09:05
02354850428;PANTOPRAZOLO PENSA;3;2020-03-25 00:10:12
01327200422;ATORVASTATINA ARISTO;5;2020-03-25 00:10:18
00194530424;EXEMESTANE ACTAVIS;2;2020-03-25 00:10:18
00681310421;ARIPIPRAZOLO AUROBINDO;3;2020-03-25 00:10:53
01573100680;MONTELUKAST PENSA;4;2020-03-25 00:11:01
02045340425;ACICLOVIR AUROBINDO PHARMA;5;2020-03-25 00:11:06
02407620422;CALCITRIOLO EG;4;2020-03-25 00:11:07
00205200421;MONDEX;4;2020-03-25 00:11:19
02323720421;VALSARTAN DOC GENERICI;3;2020-03-25 00:11:23
01325090429;ESOMEPRAZOLO ALTER;4;2020-03-25 00:11:30
02715180424;HEADZOL;1;2020-03-25 00:13:05
00176190429;FLONTALEXIN;3;2020-03-25 00:13:52
01574740427;PREVEX;2;2020-03-25 00:14:06
00045360427;LANSOPRAZOLO SANDOZ GMBH;5;2020-03-25 00:14:10
00372590422;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE ALTER;2;2020-03-25 00:14:41
00090010422;ALMOTRIPTAN TEVA ITALIA;3;2020-03-25 00:14:46
02681060428;UNIPRIL;2;2020-03-25 00:14:47
02536680420;IMANIVEC;3;2020-03-25 00:15:15
00109450429;ANTEPSIN;1;2020-03-25 00:15:16
02813870421;QUORUM;2;2020-03-25 00:15:54
02310740424;DESLORATADINA TEVA;1;2020-03-25 00:16:09
00735730426;BREXIVEL;4;2020-03-25 00:17:16
02691810424;EXEMESTANE DOC GENERICI;2;2020-03-25 00:17:19
02715770422;ABIOCLAV;4;2020-03-25 00:17:31
02420690428;RAMATES;1;2020-03-25 00:17:35
02834420420;CLARMAC;1;2020-03-25 00:17:43
02487090421;DESLORATADINA EG;2;2020-03-25 00:18:01
02298560422;FINASTERIDE DOC;3;2020-03-25 00:18:08
00093530426;FLUVASTATINA DOC GENERICI;2;2020-03-25 00:18:19
01229130420;LINEZOLID KRKA D.D.;4;2020-03-25 00:18:26
02421410420;METFORMINA HEXAL AG;3;2020-03-25 00:18:39
02769570421;ESOMEPRAZOLO KRKA;1;2020-03-25 00:18:59
00736750423;FAMCICLOVIR PENSA;2;2020-03-25 00:19:18
00936580422;OLEVIA;5;2020-03-25 00:19:35
00935300426;ENAPREN;3;2020-03-25 00:19:46
01341060422;GABAPENTIN DOC GENERICI;5;2020-03-25 00:19:52
02006840421;KRUPLUS;3;2020-03-25 00:20:22
02832700427;PRASUGREL MYLAN;3;2020-03-25 00:20:24
01165430420;XAGRID;4;2020-03-25 00:20:49
02513010427;QUETIAPINA DOC;2;2020-03-25 00:21:26
00156300428;LISINOPRIL IDROCLOROTIAZIDE ZENTIVA;3;2020-03-25 00:21:28
01431020427;FUROSEMIDE DOC GENERICI;1;2020-03-25 00:21:39
01327770424;VALSARTAN ALTER;4;2020-03-25 00:22:17
00094720422;CLOPIDOGREL TECNIGEN;1;2020-03-25 00:23:10
00155510423;FLUCONAZOLO EG;3;2020-03-25 00:23:21
02502470426;LAMIVUDINA ACCORD;3;2020-03-25 00:23:25
02309280416;CEFTRIAXONE PHARMACARE;4;2020-03-25 00:24:10
00387550429;TICLOPIDINA ARISTO;5;2020-03-25 00:24:39
02310080425;GLUCOSIO GALENICA SENESE;4;2020-03-25 00:25:14
02810370425;EUROFLU;4;2020-03-25 00:25:16
02540740426;BENAZEPRIL SANDOZ;2;2020-03-25 00:25:42
01553010420;ITRACONAZOLO TEVA;3;2020-03-25 00:26:17
01163790429;NASVICAL;5;2020-03-25 00:26:17
00176320422;KETOROLAC PENSA;5;2020-03-25 00:27:00
01581650429;EZETIMIBE EG;5;2020-03-25 00:27:05
02603280427;NIMESULIDE PENSA;1;2020-03-25 00:27:27
02263620425;GENLIP;4;2020-03-25 00:27:32
00179910427;LEVETIRACETAM ACCORD HEALTHCARE;1;2020-03-25 00:27:42
01470350669;VENLAFAXINA EG;3;2020-03-25 00:27:43
00162290423;BOSENTAN MEDAC;2;2020-03-25 00:28:10
02458200421;FORMISTIN;2;2020-03-25 00:28:10
01008100420;ITALEPT;2;2020-03-25 00:28:20
00714980422;AZITROMICINA ACCORD;3;2020-03-25 00:28:40
01258500428;SOTALOLO;1;2020-03-25 00:28:49
00155670425;NEBIVOLOLO SANDOZ;2;2020-03-25 00:29:06
00063480420;RILUZOLO MYLAN;2;2020-03-25 00:29:21
02082790425;CONFEROPORT;1;2020-03-25 00:29:49
02535540427;EZETIMIBE ACCORD;3;2020-03-25 00:30:02
00108460429;OSTEOFOS D3;3;2020-03-25 00:30:41
01360590424;RISEDRONATO ALTER;1;2020-03-25 00:31:17
02490060429;CALANTHA;2;2020-03-25 00:31:38
02528570423;CITALOPRAM HEXAL AG;3;2020-03-25 00:31:51
00128350428;CALCITRIOLO DOC GENERICI;5;2020-03-25 00:32:01
00704740422;TELFAST;3;2020-03-25 00:32:05
02401720426;AMOXICILLINA ACIDO CLAVULANICO P-CARE;5;2020-03-25 00:32:22
00160090429;CALCICOLD3;5;2020-03-25 00:32:29
02513010427;ROSUVASTATINA ACCORD;3;2020-03-25 00:32:29
00805240421;AZITROMICINA SANDOZ GMBH;5;2020-03-25 00:32:32
00752170423;SEVELAMER EG;3;2020-03-25 00:32:53
02220640425;TAMSULOSINA SANDOZ;2;2020-03-25 00:32:56
01115500421;TALMANCO;1;2020-03-25 00:33:13
00123220428;PORTEX;3;2020-03-25 00:33:24
02484020421;ECUHEAD;5;2020-03-25 00:33:44
01272100437;VALSARTAN HCS;2;2020-03-25 00:34:12
01577000423;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE MYLAN;5;2020-03-25 00:34:35
01131570424;LISINOPRIL RATIOPHARM;5;2020-03-25 00:34:56
02803660428;VILACIR;5;2020-03-25 00:35:03
02412410421;OLMESARTAN MEDOXOMIL E AMLODIPINA ACCORD;4;2020-03-25 00:35:10
02204580423;TELMISARTAN ACTAVIS;1;2020-03-25 00:35:21
02174000428;OXIS;5;2020-03-25 00:35:49
01525290423;FOSINOPRIL DOC GENERICI;2;2020-03-25 00:35:59
01283660429;TORASEMIDE MYLAN GENERICS;5;2020-03-25 00:36:11
02016730422;TELMISARTAN SANDOZ;2;2020-03-25 00:36:24
02549300420;TERAZOSINA HEXAL;3;2020-03-25 00:36:34
02402820423;ENTECAVIR DOC;4;2020-03-25 00:37:09
01492540420;LEVOFLOXACINA ACCORD;3;2020-03-25 00:37:14
01385890429;SIMVASTATINA DOC;4;2020-03-25 00:37:21
00008080426;AMOXICILLINA ACIDO CLAVULANICO P-CARE;3;2020-03-25 00:37:41
00156670424;MANIDIPINA TEVA;2;2020-03-25 00:37:54
01099500421;ATORVASTATINA ZENTIVA ITALIA;3;2020-03-25 00:37:54
02841830421;GLIMEPIRIDE ACCORD;1;2020-03-25 00:38:21
00387550429;FROVATRIPTAN EG;3;2020-03-25 00:38:32
02389050424;CALCIPOTRIOLO SANDOZ;4;2020-03-25 00:38:36
00592060420;TICLOPIDINA EG;2;2020-03-25 00:38:39
02355240421;MESTANE;2;2020-03-25 00:38:39
01304600420;ADRONAT;1;2020-03-25 00:38:40
00026370429;KINOX;3;2020-03-25 00:38:45
02052850423;ETORICOXIB MYLAN;2;2020-03-25 00:38:51
01115500421;ANASTROZOLO AUROBINDO;3;2020-03-25 00:39:08
01430880425;TELMISARTAN ACTAVIS;5;2020-03-25 00:39:35
01404240416;LACIDIPINA EG;4;2020-03-25 00:39:39
00900100421;IVABRADINA TEVA ITALIA;2;2020-03-25 00:39:44
02109130423;DOLGOSIN;3;2020-03-25 00:39:56
02722250426;NEBIVOLOLO AUROBINDO;4;2020-03-25 00:40:06
02808860429;ABESART;3;2020-03-25 00:40:18
02395430420;DROPLATAN;1;2020-03-25 00:40:33
02671260426;CIPROFLOXACINA ABC;2;2020-03-25 00:40:48
02809570423;LEVETIRACETAM AUROBINDO PHARMA ITALIA;2;2020-03-25 00:40:56
01304610429;RISPERIDONE SANDOZ GMBH;1;2020-03-25 00:41:08
01063290421;GABAPENTIN DOC GENERICI;5;2020-03-25 00:41:19
02402620427;ALLOPURINOLO PENSA;3;2020-03-25 00:41:30
02552120426;ETORICOXIB TECNIGEN;2;2020-03-25 00:41:37
02809180421;CEFIXIMA AUROBINDO;1;2020-03-25 00:41:41
00660470428;GLUCOPHAGE;2;2020-03-25 00:42:04
02450050410;RIDESTIN;3;2020-03-25 00:42:07
00446160426;PRAMIPEXOLO AUROBINDO;3;2020-03-25 00:42:25
01177630241;XALACOM;5;2020-03-25 00:42:27
01189020066;CANDESARTAN EG;5;2020-03-25 00:42:49
01422920429;TICLOPIDINA PENSA;2;2020-03-25 00:43:45
02770160428;TERAFLUSS;2;2020-03-25 00:43:57
02286900424;OLMESARTAN E IDROCLOROTIAZIDE AUROBINDO;1;2020-03-25 00:44:06
02658310608;LEVETIRACETAM AUROBINDO;1;2020-03-25 00:44:25
02531230429;ACIDO IBANDRONICO TEVA;5;2020-03-25 00:44:44
02537240422;ESKIM;5;2020-03-25 00:45:26
02484020421;IRBESARTAN AUROBINDO;3;2020-03-25 00:45:35
00097050421;GLIMEPIRIDE SANDOZ GMBH;1;2020-03-25 00:45:39
00992560425;ELTAIRNEB;2;2020-03-25 00:46:21
02266660428;ALMOTRIPTAN AUROBINDO;1;2020-03-25 00:46:21
02537820421;FLUILAST;1;2020-03-25 00:46:41
01331160422;FOSAMAX;5;2020-03-25 00:46:46
00373590421;CITALOPRAM SANDOZ GMBH;2;2020-03-25 00:46:49
01327770424;GEMIFLUX;5;2020-03-25 00:46:51
-;GABAPENTIN TEVA PHARMA;4;2020-03-25 00:47:06
02374750428;LINEZOLID AUROBINDO ITALIA;4;2020-03-25 00:47:25
02536700426;ABILIFY;2;2020-03-25 00:47:34
02365710421;VALGANCICLOVIR SANDOZ;3;2020-03-25 00:47:54
00168260420;CLOPIDOGREL ALTER;1;2020-03-25 00:47:58
02804550420;SIMVASTATINA HEXAL;2;2020-03-25 00:47:58
00177570439;ADALAT CRONO;5;2020-03-25 00:48:17
01018290427;MEMAC;5;2020-03-25 00:48:26
00032630428;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE HCS;1;2020-03-25 00:48:34
02206830420;AZIPROME;2;2020-03-25 00:48:55
02458200421;BRIMONIDINA MYLAN GENERICS;4;2020-03-25 00:49:25
02613310420;NITROGLICERINA EG;5;2020-03-25 00:49:32
02067420428;RISEDRONATO ACCORDPHARMA;5;2020-03-25 00:50:06
02542140427;IPAMIX;3;2020-03-25 00:50:07
02269580425;PARACALCITOLO TEVA ITALIA;2;2020-03-25 00:50:28
01170410425;KETOPROFENE UNION HEALTH;1;2020-03-25 00:50:30
01891390435;TIMOPTOL;5;2020-03-25 00:50:34
00167310424;FOSINOPRIL ZENTIVA;3;2020-03-25 00:50:42
02354140424;MEMANTINA DOC;4;2020-03-25 00:50:55
02303900423;ISOTRETINOINA SUN;2;2020-03-25 00:50:57
01229120421;FLUVASTATINA EG;1;2020-03-25 00:51:17
00886430420;CARVEDILOLO ALMUS;5;2020-03-25 00:51:28
00035600428;ALLGRAM;4;2020-03-25 00:51:43
00135200426;DELTAZIME;1;2020-03-25 00:51:47
00936410422;ARIPIPRAZOLO KRKA;1;2020-03-25 00:51:55
00375220423;LUNIBRON;3;2020-03-25 00:51:55
00332510429;PREGABALIN ACCORD;1;2020-03-25 00:52:10
02632970428;VERAPAMIL EG;3;2020-03-25 00:52:18
00992280420;ZOMIG RAPIMELT;5;2020-03-25 00:52:22
01310900426;FLAGYL;1;2020-03-25 00:52:25
00171160427;COIRGEN;4;2020-03-25 00:52:25
10166250968;GABANEX;5;2020-03-25 00:52:58
02809180421;LEVOTIROXINA TEVA;5;2020-03-25 00:53:02
00838020428;DOXAZOSINA SUN;3;2020-03-25 00:53:42
02583700428;ELIOSID;5;2020-03-25 00:54:11
02310080425;REPAGLINIDE PENSA;5;2020-03-25 00:54:25
00371300427;ZORIPOT*;3;2020-03-25 00:55:29
02077490429;ACAMBA;5;2020-03-25 00:55:36
00066360421;ENALAPRIL E LERCANIDIPINA TEVA;2;2020-03-25 00:55:40
03664141201;GLICLAZIDE ZENTIVA LAB;5;2020-03-25 00:55:50
02745270427;DONEPEZIL SANDOZ;4;2020-03-25 00:55:51
00011270428;PIOGLITAZONE E METFORMINA DOCGEN;3;2020-03-25 00:55:52
00817700420;FLECAINIDE AUROBINDO;1;2020-03-25 00:55:55
02656300429;FIXODIN;1;2020-03-25 00:55:55
00106410426;ARICEPT;1;2020-03-25 00:56:14
00005280425;CIPRALEX;5;2020-03-25 00:57:46
00590320420;CORDARONE;4;2020-03-25 00:57:57
02681060428;PIOGLITAZONE MYLAN;4;2020-03-25 00:57:57
02516810427;IMATINIB SANDOZ;2;2020-03-25 00:58:10
02174750428;ISOPTIN;2;2020-03-25 00:58:22
01577040429;AMOSOL;4;2020-03-25 00:58:28
02077490429;ROSUVASTATINA TECNIGEN;1;2020-03-25 00:59:09
02550040428;FEVARIN;5;2020-03-25 00:59:16
02217820428;ETORICOXIB ALTER;5;2020-03-25 00:59:56
02346030428;TAMSULOSINA HEXAL;1;2020-03-25 01:00:41
00179910427;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE MYLAN;3;2020-03-25 01:00:44
00332510429;CONVERTEN;3;2020-03-25 01:00:47
02077490429;BENAZEPRIL IDROCLOROTIAZIDE EG;2;2020-03-25 01:00:48
00887830420;FERRO GLUCONATO;2;2020-03-25 01:01:05
00886430420;CEFAZOLINA;2;2020-03-25 01:01:27
02269580425;TREOJECT;4;2020-03-25 01:01:27
02174000428;TRIAMLO;3;2020-03-25 01:01:49
01304610429;LANSOPRAZOLO MYLAN GENERICS;3;2020-03-25 01:01:57
02583700428;ADESITRIN;3;2020-03-25 01:02:09
01272100437;RILUZOLO SUN;3;2020-03-25 01:02:13
02502470426;LEVODOPA CARBIDOPA ENTACAPONE MYLAN;3;2020-03-25 01:02:15
00128350428;SEROPRAM;2;2020-03-25 01:02:26
00167310424;ZANEDIP;1;2020-03-25 01:02:28
00156670424;PREGABALIN LABORATORI EUROGENERICI;3;2020-03-25 01:02:44
00992560425;DULOXETINA ALTER;5;2020-03-25 01:03:17
00735730426;MONTELUKAST PENSA;1;2020-03-25 01:03:29
02346020429;ATORVASTATINA DOC;1;2020-03-25 01:03:45
02487090421;ENALAPRIL TEVA;1;2020-03-25 01:03:52
02082790425;ACADIMOX;1;2020-03-25 01:04:55
00372590422;MONTELUKAST ZENTIVA;1;2020-03-25 01:05:00
02536700426;DUTASTERIDE MYLAN;3;2020-03-25 01:05:16
02770160428;MEGEXIA;1;2020-03-25 01:06:17
02484020421;CANDESARTAN SANDOZ;4;2020-03-25 01:06:19
02298560422;TREOJECT;2;2020-03-25 01:06:26
02354850428;LORATADINA TEVA;5;2020-03-25 01:06:31
02402620427;TENOMAX;3;2020-03-25 01:06:41
02090370426;TAXIME;2;2020-03-25 01:06:47
02016730422;ESCITALOPRAM ACCORD;2;2020-03-25 01:07:38
00155670425;NORAPRIL;4;2020-03-25 01:07:51
01553010420;EZETIMIBE KRKA;3;2020-03-25 01:08:24
01054480429;SEVELAMER EG;3;2020-03-25 01:08:54
02462410420;POKECEF;5;2020-03-25 01:09:00
01099500421;FULCROSUPRA;2;2020-03-25 01:09:24
02671260426;GENTIPRESS;4;2020-03-25 01:09:56
02513010427;CINACALCET ACCORD;4;2020-03-25 01:10:27
02220640425;INDAPAMIDE AUROBINDO;1;2020-03-25 01:10:58
01018290427;ZOFENOPRIL DOC GENERICI;3;2020-03-25 01:11:01
00063480420;CELECOXIB TEVA;1;2020-03-25 01:11:06
02681060428;ONDANSETRONE TEVA;4;2020-03-25 01:11:09
01422920429;ELETRIPTAN MYLAN;1;2020-03-25 01:11:17
02286900424;VALGANCICLOVIR ACCORD;1;2020-03-25 01:11:33
00936580422;GLUCOSIO BAXTER;3;2020-03-25 01:11:40
02092440425;ATENOLOLO CLORTALIDONE MYLAN GENERICS;4;2020-03-25 01:11:49
00097050421;QUINAPRIL EG;2;2020-03-25 01:12:14
01310900426;CITALOPRAM ZENTIVA;4;2020-03-25 01:12:23
01325090429;ADRONAT;3;2020-03-25 01:12:44
02745270427;LISINOPRIL IDROCLOROTIAZIDE TEVA;4;2020-03-25 01:12:58
02535540427;ALMOGRAN;5;2020-03-25 01:13:02
00177570439;ACIDO URSODESOSSICOLICO DOC GENERICI;1;2020-03-25 01:13:02
02309280416;LANSOPRAZOLO PENSA;1;2020-03-25 01:13:22
01360590424;TRANDOLAPRIL  MYLAN GENERICS;5;2020-03-25 01:13:30
02483570426;ATENOLOLO CLORTALIDONE MYLAN GENERICS;4;2020-03-25 01:13:31
00094720422;CLORAZER;1;2020-03-25 01:13:44
02258310792;PROFELIX;3;2020-03-25 01:13:45
00681310421;FROVATRIPTAN DOC GENERICI;5;2020-03-25 01:14:29
02395430420;QUETIAPINA SANDOZ GMBH;3;2020-03-25 01:14:31
01283660429;BRIMONIDINA EG;3;2020-03-25 01:14:43
00446160426;GLUCOSIO SALF;4;2020-03-25 01:14:43
00660470428;ACEQUIDE;5;2020-03-25 01:14:50
00155510423;LOSARTAN EUROGENERICI;3;2020-03-25 01:15:18
02810370425;LIZIDRA;1;2020-03-25 01:15:23
00373590421;BOSENTAN DOC;4;2020-03-25 01:15:53
01577000423;FLUVASTATINA EG;3;2020-03-25 01:16:06
02364740429;RYTMOBETA;5;2020-03-25 01:16:07
02536680420;DUTASTERIDE SANDOZ GMBH;2;2020-03-25 01:16:29
00724440425;TELMISARTAN IDROCLOROTIAZIDE ZENTIVA;2;2020-03-25 01:16:36
02531230429;PRAMIPEXOLO TEVA ITALIA;3;2020-03-25 01:16:37
02516810427;PANTOPRAZOLO ALMUS;3;2020-03-25 01:17:04
02263620425;CLORAZER;5;2020-03-25 01:17:18
02354140424;KETOPROFENE SALE DI LISINA EG;1;2020-03-25 01:17:41
02458200421;ARIPIPRAZOLO EG;5;2020-03-25 01:18:35
00135880425;GENLIP;4;2020-03-25 01:18:52
00045190428;TENSIRAM;4;2020-03-25 01:19:39
02552120426;RISPERDAL;4;2020-03-25 01:19:51
00936410422;RILUTEK;4;2020-03-25 01:19:55
02159410428;FOSINOPRIL IDROCLOROTIAZIDE MYLAN GENERICS;5;2020-03-25 01:20:00
02407620422;URSOLISIN;1;2020-03-25 01:20:26
02528570423;RAMIPRIL PHARMEG;1;2020-03-25 01:21:00
02355240421;FLUOXETINA FIDIA;4;2020-03-25 01:21:00
00160090429;IVABRADINA SANDOZ;4;2020-03-25 01:21:10
00900100421;PANTOREX;4;2020-03-25 01:21:14
00935300426;PRAMIPEXOLO EG;2;2020-03-25 01:21:17
00817700420;PENTACOL;3;2020-03-25 01:21:33
00032630428;GALNORA;4;2020-03-25 01:21:33
00008080426;LEVODOPA/CARBIDOPA/ENTACAPONE MYLAN;5;2020-03-25 01:21:42
01304600420;LIMPIDEX;5;2020-03-25 01:22:19
00170060420;CIPROFLOXACINA EG;5;2020-03-25 01:22:20
00886370428;TAMSULOSINA ALMUS;5;2020-03-25 01:22:23
00106410426;AMLODIPINA SUN;4;2020-03-25 01:22:49
02389050424;GALNORA;2;2020-03-25 01:22:54
02542140427;LEVOXACIN;5;2020-03-25 01:23:00
02490060429;IMIGRAN;2;2020-03-25 01:23:23
01431020427;AZOPT;2;2020-03-25 01:23:34
00011270428;CITALOPRAM RATIOPHARM ITALIA;4;2020-03-25 01:23:34
00035600428;RUPATADINA DOC GENERICI;1;2020-03-25 01:23:40
01141950426;KETOPROFENE SALE DI LISINA RATIOPHARM;3;2020-03-25 01:23:51
02715180424;VALSARTAN MYLAN GENERICS ITALIA;2;2020-03-25 01:24:05
01229130420;AVERELIX;3;2020-03-25 01:24:08
02401720426;SOLIAN;5;2020-03-25 01:24:37
02206830420;SIMVASTATINA EG;4;2020-03-25 01:24:53
01574740427;NEBIVOLOLO E IDROCLOROTIAZIDE SANDOZ;5;2020-03-25 01:24:56
02310740424;PIOGLITAZONE E METFORMINA ARISTO;5;2020-03-25 01:25:03
01430880425;CONCOR;4;2020-03-25 01:25:36
01170410425;DIBASE;3;2020-03-25 01:25:38
00093530426;AMOXICILLINA ARISTO;4;2020-03-25 01:25:41
01165430420;EZETIMIBE MYLAN;5;2020-03-25 01:25:55
00752170423;ENTECAVIR SANDOZ;1;2020-03-25 01:26:12
00704740422;TELMISARTAN TEVA ITALIA;3;2020-03-25 01:26:44
00171160427;EFEXOR;4;2020-03-25 01:27:18
02721500425;ACECLOFENAC EG;3;2020-03-25 01:27:40
00066360421;EPLERENONE TECNIGEN;1;2020-03-25 01:28:57
00992280420;CITALOPRAM AUROBINDO ITALIA;3;2020-03-25 01:29:06
02420690428;CEFTRIAXONE SUN;3;2020-03-25 01:29:33
01063290421;LIPAXAN;5;2020-03-25 01:29:35
01008100420;RASAGILINA MYLAN;1;2020-03-25 01:29:40
02656300429;ZOLODER;1;2020-03-25 01:30:52
02834420420;FAMCICLOVIR TEVA;1;2020-03-25 01:31:06
02613310420;ESOMEPRAZOLO DOC GENERICI;4;2020-03-25 01:31:12
02841830421;ALIFLUS DISKUS;1;2020-03-25 01:31:22
10166250968;BOSENTAN ACCORD;3;2020-03-25 01:31:44
02412410421;OTREON;3;2020-03-25 01:31:47
02537240422;GABAPENTIN ALTER;4;2020-03-25 01:31:55
02310080425;ATENOLOLO;1;2020-03-25 01:31:55
01131570424;CEFOTAXIMA EG;1;2020-03-25 01:31:57
02484020421;ACIDO ALENDRONICO TECNIGEN;3;2020-03-25 01:31:59
02067420428;DUTASTERIDE TECNIGEN;5;2020-03-25 01:32:06
01502950429;EFIENT;3;2020-03-25 01:32:15
02632970428;IRBESARTAN DOC GENERICI;4;2020-03-25 01:32:16
02809180421;KLACID;1;2020-03-25 01:33:12
02174750428;FLIXODERM;3;2020-03-25 01:33:18
00752170423;PRONTINAL;2;2020-03-25 01:33:33
01470350669;PERINDOPRIL SUN;1;2020-03-25 01:33:39
01177630241;OLMESARTAN E IDROCLOROTIAZIDE DOC;2;2020-03-25 01:33:42
00172980427;IMANIVEC;2;2020-03-25 01:33:55
01541420426;GABAPENTIN AUROBINDO;4;2020-03-25 01:34:01
02204580423;DICLOREUM;2;2020-03-25 01:34:17
01385890429;METFORMINA HEXAL;2;2020-03-25 01:34:23
01977970431;SERTRALINA AUROBINDO;1;2020-03-25 01:34:24
01115500421;ESOMEPRAZOLO AUROBINDO;3;2020-03-25 01:35:18
02109130423;ALVAND;5;2020-03-25 01:35:21
01327200422;ENTECAVIR DOC;2;2020-03-25 01:35:40
02374750428;IRBESARTAN E IDROCLOROTIAZIDE TECNIGEN;1;2020-03-25 01:35:41
00805240421;OKI;5;2020-03-25 01:35:48
01331160422;CORIPREN;4;2020-03-25 01:35:51
02535540427;RAMIPRIL RATIOPHARM;4;2020-03-25 01:35:52
02832700427;ITRACONAZOLO SANDOZ;4;2020-03-25 01:36:17
01168600425;ATENOLOLO MYLAN GENERICS;3;2020-03-25 01:36:20
00516270428;COABESART;4;2020-03-25 01:36:42
02809570423;BISOPROLOLO PENSA PHARMA;2;2020-03-25 01:37:17
01577040429;FLUNITOP;4;2020-03-25 01:37:23
00433900420;PROSCAR;2;2020-03-25 01:38:10
02217820428;CIPROFLOXACINA GIT;1;2020-03-25 01:38:10
00156300428;EZETIMIBE TECNIGEN;3;2020-03-25 01:38:15
01163790429;ENYGLID;2;2020-03-25 01:38:54
01891390435;GENLIP;1;2020-03-25 01:39:21
02631650427;ZARELIS;4;2020-03-25 01:39:49
02284270424;GABAPENTIN SUN;3;2020-03-25 01:40:03
01525290423;QUINAPRIL ZENTIVA;4;2020-03-25 01:40:21
00387550429;FLUOXETINA ARISTO;2;2020-03-25 01:40:23
02540740426;OLMESARTAN MEDOXOMIL ZENTIVA;1;2020-03-25 01:41:11
00109450429;CALCIUM SANDOZ;5;2020-03-25 01:41:52
01148790429;GAUTI;4;2020-03-25 01:42:14
00090010422;CLARITROMICINA SANDOZ;5;2020-03-25 01:42:33
01492540420;ZAMIZOL;1;2020-03-25 01:42:47
02804550420;CIPROFLOXACINA ALTER;1;2020-03-25 01:43:05
02303900423;BOSENTAN MYLAN;4;2020-03-25 01:43:05
00205200421;ESODOR;2;2020-03-25 01:43:34
01573100680;NITROGLICERINA ZENTIVA;2;2020-03-25 01:43:56
00194530424;AZITROMICINA TEVA;4;2020-03-25 01:44:30
02769570421;DILIVAS;2;2020-03-25 01:44:40
00590320420;NILSON;3;2020-03-25 01:44:40
00714980422;LAMIVUDINA TEVA;4;2020-03-25 01:45:14
00123220428;MONTELUKAST TEVA ITALIA;5;2020-03-25 01:45:29
00838020428;BRIMOFTAL;2;2020-03-25 01:45:34
00162290423;MONTELUKAST ALTER;5;2020-03-25 01:45:40
02658310608;KAIDOR;4;2020-03-25 01:45:59
00371300427;RIXIL;3;2020-03-25 01:46:14
00026370429;LOPIREN;5;2020-03-25 01:46:50
01258500428;NEBIVOLOLO E IDROCLOROTIAZIDE EG;5;2020-03-25 01:47:02
02323720421;OMOLIN;3;2020-03-25 01:47:12
00375220423;VALSARTAN E IDROCLOROTIAZIDE TEVA PHARMA;1;2020-03-25 01:47:15
01404240416;LAMPARD;1;2020-03-25 01:47:27
00176320422;LISINOPRIL SANDOZ;1;2020-03-25 01:47:30
02402820423;FINASTERIDE TECNIGEN;4;2020-03-25 01:47:56
02808860429;METFORMINA MYLAN GENERICS;4;2020-03-25 01:47:59
02550040428;LATANOPROST ZENTIVA;5;2020-03-25 01:48:03
02006840421;MACROZIT;4;2020-03-25 01:48:29
02722250426;VALECLOR;4;2020-03-25 01:49:12
02715770422;OLMESARTAN E IDROCLOROTIAZIDE ZENTIVA;2;2020-03-25 01:49:22
00045360427;LIPSIN;5;2020-03-25 01:49:31
00736750423;QUORUM;1;2020-03-25 01:49:49
01341060422;OXIBUTININA EG;4;2020-03-25 01:50:06
02450050410;VENLAFAXINA EG;4;2020-03-25 01:50:36
02537820421;RISPERIDONE TEVA GENERICS;1;2020-03-25 01:51:04
02266660428;VALSARTAN E IDROCLOROTIAZIDE HCS;5;2020-03-25 01:51:21
00458350428;FINASTERIDE PENSA;5;2020-03-25 01:51:28
02365710421;VALSARTAN TECNIGEN;4;2020-03-25 01:51:44
02806420424;ATENOLOLO FG;3;2020-03-25 01:51:52
02513010427;LIPONORM;2;2020-03-25 01:51:55
