PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
00660470428;FLUOXETINA ARISTO;4;2020-03-12 04:03:04
00936580422;PANTOPRAZOLO TECNIGEN ITALIA;5;2020-03-12 04:03:09
01360590424;PERGASTID;5;2020-03-12 04:03:15
02769570421;RAMIPRIL PHARMEG;5;2020-03-12 04:03:20
00097050421;DEGASTRIL;5;2020-03-12 04:03:49
01189020066;LEVETIRACETAM DOCGEN;2;2020-03-12 04:03:50
00886370428;GLICLAZIDE ALMUS;1;2020-03-12 04:03:53
01581650429;SUMATRIPTAN SUN;2;2020-03-12 04:03:54
02691810424;PREGABALIN ALTER;4;2020-03-12 04:04:28
01054480429;FLUCONAZOLO MYLAN;3;2020-03-12 04:05:02
00474070422;PERGASTID;1;2020-03-12 04:05:17
00155510423;KRUXAGON;5;2020-03-12 04:05:19
02346030428;PERINDOPRIL INDAPAMIDE TECNIGEN;5;2020-03-12 04:05:22
00094720422;ERAXITRON;1;2020-03-12 04:05:40
02206830420;HIZAAR;2;2020-03-12 04:05:41
01553010420;RAMIPRIL PHARMEG;1;2020-03-12 04:06:30
00735730426;ESCITALOPRAM DOC GENERICI;5;2020-03-12 04:06:33
01008100420;CIPROFLOXACINA AUROBINDO;4;2020-03-12 04:07:00
01331160422;ACTOS;2;2020-03-12 04:07:30
02808860429;PANTOXON;2;2020-03-12 04:07:44
02540740426;REVLIS;5;2020-03-12 04:08:22
00045190428;SINCOL;3;2020-03-12 04:08:42
00516270428;LASIX;5;2020-03-12 04:08:51
02809570423;IDALAZIDE;2;2020-03-12 04:09:27
02159410428;AMLODIPINA ARISTO;2;2020-03-12 04:09:36
01165430420;IPSOFLOG;4;2020-03-12 04:09:57
01177630241;POTASSIO CANRENOATO SANDOZ;5;2020-03-12 04:10:11
02487090421;LANSOPRAZOLO PENSA;1;2020-03-12 04:10:16
00371300427;NOLVADEX;4;2020-03-12 04:10:25
01063290421;PAFINUR;1;2020-03-12 04:10:42
01492540420;RIZATRIPTAN TEVA;3;2020-03-12 04:11:34
02813870421;REPAGLINIDE DOC GENERICI;4;2020-03-12 04:11:38
02656300429;LISINOPRIL ZENTIVA;4;2020-03-12 04:12:36
00372590422;GLUCOSIO SALF;1;2020-03-12 04:12:47
02536700426;MIGLUSTAT GEN ORPH;4;2020-03-12 04:13:01
02537820421;VALSARTAN E IDROCLOROTIAZIDE HCS;3;2020-03-12 04:13:02
01385890429;COLECALCIFEROLO DOC;1;2020-03-12 04:13:24
01131570424;SUMATRIPTAN ACCORD;1;2020-03-12 04:13:25
00123220428;GABAPENTIN SUN;2;2020-03-12 04:13:33
01577040429;NEODUPLAMOX;4;2020-03-12 04:13:34
01310900426;OLPRESS;2;2020-03-12 04:13:52
00170060420;COLECALCIFEROLO IPSO PHARMA;3;2020-03-12 04:13:58
02052850423;OMEPRAZOLO SUN;4;2020-03-12 04:15:03
00109450429;LUNIBRON;2;2020-03-12 04:15:37
01229120421;OMEPRAZOLO ARISTO;4;2020-03-12 04:15:38
02109130423;RISPERIDONE TEVA GENERICS;3;2020-03-12 04:15:40
02490060429;FRISTAMIN;3;2020-03-12 04:15:43
00179910427;CALCIODIE;4;2020-03-12 04:15:53
02542140427;PIOGLITAZONE ZENTIVA;3;2020-03-12 04:16:00
01283660429;LEUKAST;1;2020-03-12 04:16:02
02090370426;RISEDRONATO EG;4;2020-03-12 04:16:07
00446160426;PROXEDOX;3;2020-03-12 04:16:31
00805240421;DIUREMID;1;2020-03-12 04:16:58
01018290427;ENTECAVIR AUROBINDO;1;2020-03-12 04:17:00
01304600420;RAMIPRIL ARISTO;4;2020-03-12 04:17:03
00752170423;LIMNOS;1;2020-03-12 04:17:11
10166250968;SPORANOX;2;2020-03-12 04:17:33
02671260426;TAMSULOSINA EG;4;2020-03-12 04:18:23
01502950429;TICLOPIDINA ALTER;5;2020-03-12 04:18:34
00106720428;LERCANIDIPINA EG;3;2020-03-12 04:18:44
01141950426;TELMISARTAN DOC GENERICI;3;2020-03-12 04:19:07
02516810427;LOSARTAN DOC GENERICI;2;2020-03-12 04:19:21
02355240421;ISMO;4;2020-03-12 04:19:25
02354140424;MIRTAZAPINA AUROBINDO;1;2020-03-12 04:19:29
02770160428;DEALGIC;2;2020-03-12 04:19:34
02395430420;SUMATRIPTAN ACCORD;4;2020-03-12 04:19:35
02389050424;POTASSIO CANRENOATO EG;4;2020-03-12 04:19:42
02077490429;PERFORMER;4;2020-03-12 04:20:23
01577000423;FLUKIMEX;1;2020-03-12 04:20:51
01099500421;EZETIMIBE TECNIGEN;4;2020-03-12 04:21:02
00156300428;BREXIVEL;5;2020-03-12 04:21:09
02284270424;PHAREPA;4;2020-03-12 04:21:09
00155670425;FINESTAR;2;2020-03-12 04:21:23
02266660428;GABAPENTIN SUN;4;2020-03-12 04:21:29
02528570423;PAROXETINA HEXAL;5;2020-03-12 04:22:32
00433900420;ENALAPRIL EG;4;2020-03-12 04:22:47
01261600421;BEZALIP;1;2020-03-12 04:23:01
00011270428;AMOXICILLINA E ACIDO CLAVULANICO ZENTIVA ITALIA;3;2020-03-12 04:23:42
00205200421;ALMOTRIPTAN TEVA ITALIA;5;2020-03-12 04:23:44
02658310608;CINACALCET TILLOMED;4;2020-03-12 04:24:09
02045340425;GLIMEPIRIDE SANDOZ GMBH;2;2020-03-12 04:24:23
00194530424;PERINDOPRIL E AMLODIPINA HCS;1;2020-03-12 04:24:43
00032630428;ROSUVASTATINA TECNIGEN;4;2020-03-12 04:24:43
02535540427;PRECTIAZIDE;5;2020-03-12 04:24:45
02402820423;EBASTINA AUROBINDO;4;2020-03-12 04:25:05
02354850428;ENEFIN;2;2020-03-12 04:25:07
00168260420;ZOPRAZIDE;5;2020-03-12 04:25:52
02006840421;TOBRAMICINA SUN;1;2020-03-12 04:26:11
02346020429;ZIBENAK;2;2020-03-12 04:26:25
01304610429;CEFUROXIMA EG;4;2020-03-12 04:26:26
01327770424;NEBIVOLOLO TEVA ITALIA;1;2020-03-12 04:26:35
00162290423;GLUCOSIO BIOINDUSTRIA L.I.M.;2;2020-03-12 04:26:44
01168600425;RIVASTIGMINA DOC GENERICI;3;2020-03-12 04:26:50
01591190424;KINOX;4;2020-03-12 04:26:53
02309280416;ATORVASTATINA GENETIC;5;2020-03-12 04:27:11
02286900424;CANDESARTAN ALTER;4;2020-03-12 04:27:39
02803660428;VORICONAZOLO ARISTO;5;2020-03-12 04:27:59
00936410422;LAMICTAL;2;2020-03-12 04:28:54
00176320422;CLOPIDOGREL EG;4;2020-03-12 04:29:57
01431020427;CITALOPRAM SUN;1;2020-03-12 04:30:45
02323720421;VALSARTAN EG;4;2020-03-12 04:31:21
02549300420;AZITROMICINA ALMUS;3;2020-03-12 04:31:23
02632970428;CIPROFLOXACINA GIT;1;2020-03-12 04:31:59
02407620422;SETAC;5;2020-03-12 04:32:22
00106410426;FLORTITENS;1;2020-03-12 04:32:23
01170410425;LERCANIDIPINA MYLAN ITALIA;1;2020-03-12 04:32:53
02298560422;RAMIPRIL HEXAL;3;2020-03-12 04:33:24
00900100421;ACIDO URSODESOSSICOLICO DOC GENERICI;5;2020-03-12 04:33:35
00332510429;AMIODARONE;3;2020-03-12 04:33:39
02303900423;ENTECAVIR TEVA;2;2020-03-12 04:34:03
01115500421;MOBIC;4;2020-03-12 04:34:16
02832700427;MANIDIPINA DOC GENERICI;5;2020-03-12 04:34:42
00887830420;BRINZOLAMIDE SANDOZ;4;2020-03-12 04:35:03
00090010422;LIZIDRA;4;2020-03-12 04:35:07
02809180421;RAMIPRIL TECNIGEN;4;2020-03-12 04:35:29
02401720426;LACIDIPINA DOC GENERICI;2;2020-03-12 04:35:32
00135200426;RAMIPRIL E IDROCLOROTIAZIDE SUN;2;2020-03-12 04:35:57
01422920429;POSACONAZOLO EG;4;2020-03-12 04:36:08
00093530426;AMIODARONE RATIOPHARM ITALIA;2;2020-03-12 04:36:43
00935300426;OXIS;2;2020-03-12 04:36:49
01525290423;OMEPRAZOLO ZENTIVA ITALIA;4;2020-03-12 04:37:55
02220640425;CANDESARTAN IDROCLOROTIAZIDE MYLAN GENERICS;4;2020-03-12 04:38:04
02810370425;PRITORPLUS;4;2020-03-12 04:38:18
00172980427;CINACALCET ACCORD;1;2020-03-12 04:38:24
00681310421;GLICONORM;4;2020-03-12 04:38:25
00590320420;ZOPRAZIDE;5;2020-03-12 04:38:29
01341060422;CINACALCET AUROBINDO;3;2020-03-12 04:38:51
01325090429;AERFLU;1;2020-03-12 04:38:51
02174000428;SINCRONIL;1;2020-03-12 04:39:15
02804550420;ACIDO ALENDRONICO ALTER;4;2020-03-12 04:39:42
00066360421;CARVEDILOLO ALMUS;4;2020-03-12 04:39:56
02483570426;HIZAAR;1;2020-03-12 04:39:59
00167310424;CITALOPRAM TECNIGEN;5;2020-03-12 04:40:41
02536680420;TRIASPORIN;2;2020-03-12 04:41:08
00736750423;LOCARD;2;2020-03-12 04:41:30
02552120426;OLMESARTAN E AMLODIPINA HCS;2;2020-03-12 04:41:50
02550040428;MONOCINQUE;5;2020-03-12 04:41:52
01163790429;BRINZOLAMIDE E TIMOLOLO ACCORD;1;2020-03-12 04:41:55
01891390435;ELAZOR;3;2020-03-12 04:41:57
02841830421;LATANOPROST E TIMOLOLO EG;2;2020-03-12 04:42:38
00704740422;PANTOPRAZOLO TEVA ITALIA;5;2020-03-12 04:42:53
-;OPTINATE;3;2020-03-12 04:43:22
01977970431;LANSOPRAZOLO ZENTIVA;3;2020-03-12 04:43:26
00992560425;MIFLONIDE;4;2020-03-12 04:43:36
02721500425;EZETIMIBE E SIMVASTATINA TECNIGEN;3;2020-03-12 04:43:37
00160090429;ROSUVASTATINA SANDOZ;1;2020-03-12 04:43:47
00886430420;FOSINOPRIL IDROCLOROTIAZIDE DOC GENERICI;1;2020-03-12 04:43:56
01541420426;AMALESS;3;2020-03-12 04:44:00
02834420420;FRINEG;3;2020-03-12 04:44:06
01272100437;ROSUVASTATINA ZENTIVA;4;2020-03-12 04:45:00
02092440425;REPITA;5;2020-03-12 04:45:02
00373590421;ITRIN;1;2020-03-12 04:45:06
00724440425;AMOXICILLINA ZENTIVA ITALIA;3;2020-03-12 04:45:16
02174750428;CITALOPRAM RATIOPHARM ITALIA;5;2020-03-12 04:45:46
02420690428;PERINDOPRIL E INDAPAMIDE TECNIGEN;1;2020-03-12 04:46:30
02484020421;OLMESARTAN MEDOXOMIL SANDOZ;1;2020-03-12 04:46:35
02016730422;TOPAMAX;4;2020-03-12 04:46:47
00063480420;FORZAAR;4;2020-03-12 04:47:16
02310080425;AGILEV;5;2020-03-12 04:47:25
01148790429;NEOFURADANTIN;5;2020-03-12 04:47:29
02263620425;BENKETOL;5;2020-03-12 04:47:48
01229130420;ATORVASTATINA TEVA;5;2020-03-12 04:47:49
01404240416;BOSENTAN DOC;4;2020-03-12 04:47:52
02681060428;SUMATRIPTAN EG;5;2020-03-12 04:47:59
02462410420;FLUCONAZOLO MYLAN;1;2020-03-12 04:48:54
02745270427;CLARITYN;1;2020-03-12 04:49:13
02450050410;ADALAT CRONO;1;2020-03-12 04:49:13
02722250426;PANTOPRAZOLO ARISTO PHARMA;3;2020-03-12 04:49:38
02269580425;UROFLUS;5;2020-03-12 04:49:42
02258310792;PRAMIPEXOLO ZENTIVA;4;2020-03-12 04:49:43
00375220423;EZETIMIBE E SIMVASTATINA ZENTIVA;5;2020-03-12 04:49:43
02537240422;OMEPRAZOLO ABC;2;2020-03-12 04:49:50
00045360427;MANIDIPINA EG;2;2020-03-12 04:50:41
02310740424;GOPTEN;4;2020-03-12 04:51:01
00387550429;PREVEX;3;2020-03-12 04:51:17
02402620427;KYTRIL;5;2020-03-12 04:51:38
00176190429;DILTIAZEM SANDOZ BV;2;2020-03-12 04:51:38
00008080426;FELODIPINA ZENTIVA;5;2020-03-12 04:51:53
00128350428;SEVELAMER AUROBINDO;3;2020-03-12 04:52:41
00035600428;GABAPENTIN SANDOZ;2;2020-03-12 04:52:58
00026370429;FOSFOMICINA MYLAN;1;2020-03-12 04:53:10
02412410421;BENAZEPRIL IDROCLOROTIAZIDE SANDOZ;4;2020-03-12 04:53:44
00108460429;CLARITROMICINA EUROGENERICI;1;2020-03-12 04:54:03
02067420428;CANDESARTAN DOC GENERICI;5;2020-03-12 04:54:11
02502470426;TAMSULOSIN MYLAN GENERICS;2;2020-03-12 04:54:12
02204580423;FLUCONAZOLO GERMED PHARMA;2;2020-03-12 04:54:28
02631650427;FLUOXEREN;1;2020-03-12 04:55:07
00177570439;MESALAZINA;5;2020-03-12 04:55:08
02603280427;CITALOPRAM PENSA PHARMA;2;2020-03-12 04:55:22
02421410420;OLMESARTAN MEDOXOMIL AUROBINDO;3;2020-03-12 04:55:24
02364740429;ACIDO IBANDRONICO AUROBINDO;1;2020-03-12 04:55:40
02374750428;COTAREG;4;2020-03-12 04:56:03
02613310420;CIPRALEX;2;2020-03-12 04:56:18
01573100680;AZITROMICINA PFIZER;5;2020-03-12 04:56:25
02082790425;ACARPHAGE;3;2020-03-12 04:56:41
02772230427;CUSIMOLOL;4;2020-03-12 04:56:44
00817700420;ENALAPRIL E LERCANIDIPINA EG;5;2020-03-12 04:56:59
03664141201;ZOVIRAX;4;2020-03-12 04:57:04
01327200422;ETORICOXIB TECNIGEN;3;2020-03-12 04:57:16
00838020428;LEVETIRACETAM TECNIGEN;2;2020-03-12 04:57:22
02715180424;ATORVASTATINA ARISTO;2;2020-03-12 04:57:37
02583700428;DONEPEZIL MYLAN GENERICS;3;2020-03-12 04:57:42
00592060420;CITALOPRAM PENSA;4;2020-03-12 04:57:49
02365710421;ZIMACROL;4;2020-03-12 04:57:50
00135880425;RISPERIDONE SANDOZ;1;2020-03-12 04:58:06
02531230429;CIPERUS;3;2020-03-12 04:58:14
00458350428;XAGRID;1;2020-03-12 04:58:17
00156670424;ACIDO ACETILSALICILICO KRKA;2;2020-03-12 04:59:06
02806420424;AMOXICILLINA HEXAL AG;2;2020-03-12 04:59:12
02513010427;BICALUTAMIDE TEVA;5;2020-03-12 04:59:23
00992280420;BODINET;5;2020-03-12 04:59:33
00714980422;DOXAZOSINA HEXAL;4;2020-03-12 04:59:37
01430880425;ETORICOXIB PENSA;1;2020-03-12 04:59:45
02715180424;PANTOPRAZOLO ALTER;2;2020-03-12 05:00:00
00176320422;PERCITALE;1;2020-03-12 05:00:24
02834420420;CIPROFLOXACINA EG;3;2020-03-12 05:00:46
03664141201;CONFEROPORT;4;2020-03-12 05:01:16
02806420424;ADESITRIN;3;2020-03-12 05:01:34
00106720428;AMOXICILLINA MYLAN GENERICS;5;2020-03-12 05:02:02
00106410426;ANAGRELIDE SANDOZ;5;2020-03-12 05:02:07
00372590422;AMOXICILLINA E ACIDO CLAVULANICO GIT;3;2020-03-12 05:02:18
02809570423;RISPERIDONE TEVA;2;2020-03-12 05:02:21
01573100680;ALENDRONATO ALMUS;4;2020-03-12 05:02:22
00094720422;KETOPROFENE;2;2020-03-12 05:02:39
02374750428;FOSIPRES;5;2020-03-12 05:02:43
01525290423;CANDESARTAN EG;3;2020-03-12 05:02:47
01541420426;GLUCOSIO BAXTER;5;2020-03-12 05:03:16
01422920429;RAMIPRIL E IDROCLOROTIAZIDE MYLAN GENERICS;2;2020-03-12 05:03:26
00474070422;LOSARTAN E IDROCLOROTIAZIDE ALMUS;2;2020-03-12 05:03:29
00887830420;SALMETEROLO E FLUTICASONE DOC GENERICI;2;2020-03-12 05:03:30
00660470428;ACIDO ALENDRONICO EUROGENERICI;3;2020-03-12 05:03:40
00032630428;VALSARTAN E IDROCLOROTIAZIDE HCS;3;2020-03-12 05:03:50
02681060428;AZITROMICINA ACCORD;5;2020-03-12 05:03:50
01404240416;KETOPROFENE SALE DI LISINA DOC GENERICI;5;2020-03-12 05:04:29
00205200421;DAIVONEX;4;2020-03-12 05:05:03
00168260420;PAROXETINA EG;4;2020-03-12 05:05:30
00066360421;LEVOTIROXINA TEVA;1;2020-03-12 05:05:59
00936410422;PRAVASTATINA SUN;1;2020-03-12 05:07:06
01148790429;LATANOPROST PENSA PHARMA;3;2020-03-12 05:07:37
01261600421;LEVETIRACETAM TEVA;3;2020-03-12 05:07:39
02462410420;MEDIPO;2;2020-03-12 05:07:53
00123220428;ROSUVASTATINA ALMUS;3;2020-03-12 05:07:53
01470350669;INFEUR;3;2020-03-12 05:07:58
02552120426;FINASTERIDE MYLAN ITALIA;2;2020-03-12 05:08:24
02542140427;SUPRAX;4;2020-03-12 05:08:32
01492540420;ROPINIROLO MYLAN GENERICS;2;2020-03-12 05:09:41
02109130423;GENLIP;5;2020-03-12 05:09:45
00011270428;ONDANSETRON EG;1;2020-03-12 05:09:51
01008100420;LEVOTIROXINA TEVA;3;2020-03-12 05:09:52
02813870421;COPEMYLTRI;5;2020-03-12 05:10:14
01591190424;MEMANTINA SANDOZ;4;2020-03-12 05:10:53
00752170423;EUTIMIL;1;2020-03-12 05:11:07
02310740424;EZEMANTIS;3;2020-03-12 05:11:34
01170410425;BLOPRESID;1;2020-03-12 05:12:04
02364740429;AERFLU;2;2020-03-12 05:12:05
02715770422;TELMISARTAN E IDROCLOROTIAZIDE MYLAN PHARMA;3;2020-03-12 05:12:05
02483570426;VOLIBRIS;2;2020-03-12 05:12:17
01341060422;ALENDRONATO SANDOZ GMBH;3;2020-03-12 05:12:20
01304600420;SILODOSINA EG;2;2020-03-12 05:12:49
00167310424;PERINDOPRIL EG;2;2020-03-12 05:13:02
00387550429;TERAFLUSS;2;2020-03-12 05:13:16
01163790429;CLARITROL;3;2020-03-12 05:13:56
02772230427;FLUNISOLIDE MYLAN GENERICS;2;2020-03-12 05:13:57
01310900426;AZITREDIL;1;2020-03-12 05:14:21
00992280420;TICLOPIDINA ARISTO;4;2020-03-12 05:14:27
02266660428;LEVODOPA BENSERAZIDE TEVA ITALIA;3;2020-03-12 05:14:32
02490060429;RABEPRAZOLO SANDOZ;1;2020-03-12 05:14:50
02204580423;FEVARIN;1;2020-03-12 05:14:51
02346020429;CETIRIZINA MYLAN GENERICS;2;2020-03-12 05:14:55
00900100421;RAMIPRIL EUROGENERICI;5;2020-03-12 05:14:57
02412410421;CLARITROMICINA EUROGENERICI;1;2020-03-12 05:15:12
00176190429;TELMISARTAN E IDROCLOROTIAZIDE SANDOZ;2;2020-03-12 05:15:42
00156300428;ELEKTRA;1;2020-03-12 05:16:11
00458350428;BIMATOPROST MYLAN;2;2020-03-12 05:16:30
02516810427;CLOPIDOGREL DR. REDDY'S;4;2020-03-12 05:17:07
01131570424;GAUTI;3;2020-03-12 05:17:27
02691810424;OMEPRAZOLO PENSA;1;2020-03-12 05:17:28
02309280416;AZITROMICINA MYLAN;2;2020-03-12 05:17:30
02658310608;DESLORATADINA DOC;3;2020-03-12 05:17:35
00005280425;RASABON;5;2020-03-12 05:17:37
01977970431;PLASIL;4;2020-03-12 05:18:23
02159410428;CLOZAPINA TEVA;2;2020-03-12 05:18:55
00128350428;POSACONAZOLO ACCORD;3;2020-03-12 05:19:24
02809180421;BUDESONIDE SANDOZ;4;2020-03-12 05:19:39
00516270428;ENALAPRIL E IDROCLOROTIAZIDE DOC GENERICI;4;2020-03-12 05:19:47
01327770424;TRAZER;2;2020-03-12 05:20:00
00135200426;BICALUTAMIDE DOC GENERICI;2;2020-03-12 05:20:05
01577000423;MYFORTIC;1;2020-03-12 05:20:06
01018290427;AMOXICILLINA E ACIDO CLAVULANICO ALMUS;5;2020-03-12 05:20:08
01431020427;LOSEC;1;2020-03-12 05:20:18
02540740426;TELMISARTAN MYLAN;2;2020-03-12 05:20:21
02804550420;TEMOZOLOMIDE ACCORD;4;2020-03-12 05:20:35
01331160422;DIFOSFONAL;5;2020-03-12 05:20:55
00371300427;CALCICOLD3;3;2020-03-12 05:21:18
00704740422;PANTOPRAZOLO EG;3;2020-03-12 05:22:02
02354140424;LATANOPROST SANDOZ;1;2020-03-12 05:22:07
00171160427;LIPIDOVER;2;2020-03-12 05:22:47
01891390435;CEFTAZIDIMA EUROGENERICI;2;2020-03-12 05:24:19
02513010427;OMEPRAZOLO AUROBINDO PHARMA ITALIA;1;2020-03-12 05:24:53
02550040428;VALSARTAN E IDROCLOROTIAZIDE TECNIGEN;3;2020-03-12 05:25:18
01168600425;ATEM;2;2020-03-12 05:25:22
00045190428;XALACOM;1;2020-03-12 05:25:31
02402620427;BOSIX;2;2020-03-12 05:25:32
01304610429;TAMSULOSIN TEVA;5;2020-03-12 05:25:49
02721500425;ZORIAS;4;2020-03-12 05:26:09
02769570421;TENSIBLOCK;4;2020-03-12 05:26:09
02323720421;GLUCOSIO EUROSPITAL;5;2020-03-12 05:26:33
02613310420;CEFOTAXIME MYLAN GENERICS;3;2020-03-12 05:27:00
02067420428;LESCOL;5;2020-03-12 05:27:35
02528570423;PIPERACILLINA E TAZOBACTAM AUROBINDO;2;2020-03-12 05:27:48
00097050421;SPIRIVA;2;2020-03-12 05:27:54
02770160428;QUETIAPINA DOC;3;2020-03-12 05:27:57
02286900424;CANDESARTAN E IDROCLOROTIAZIDE DOC GENERICI;4;2020-03-12 05:28:06
02537820421;ESIDREX;2;2020-03-12 05:28:31
01272100437;VALSARTAN TECNIGEN;2;2020-03-12 05:28:40
00170060420;PANTOPRAZOLO DOC;1;2020-03-12 05:29:04
02220640425;FINASTERIDE AUROBINDO;3;2020-03-12 05:29:29
02258310792;AMLODIPINA HEXAL AG;2;2020-03-12 05:29:33
00592060420;DILIVAS;5;2020-03-12 05:29:39
00886430420;DILTIAZEM RATIOPHARM;1;2020-03-12 05:30:18
02450050410;ERREMAN;5;2020-03-12 05:30:51
00135880425;AMLODIPINA ABC;4;2020-03-12 05:31:01
10166250968;PRAMIPEXOLO ZENTIVA;3;2020-03-12 05:31:41
00172980427;OMEGA 3 BOUTY;1;2020-03-12 05:32:02
00332510429;ITRACONAZOLO SANDOZ;1;2020-03-12 05:32:07
02808860429;ARIPIPRAZOLO ZENTIVA;5;2020-03-12 05:32:09
00008080426;IRBESARTAN E IDROCLOROTIAZIDE TECNIGEN;3;2020-03-12 05:32:13
02803660428;DICLOFAN;4;2020-03-12 05:32:30
00446160426;ZOLOFT;4;2020-03-12 05:32:39
00156670424;NATAM;5;2020-03-12 05:32:56
02407620422;ACIDO URSODESOSSICOLICO EG;1;2020-03-12 05:33:44
02401720426;ARICEPT;3;2020-03-12 05:34:08
00838020428;VALGANCICLOVIR SANDOZ;5;2020-03-12 05:34:09
00736750423;GLUCOSIO DIACO;3;2020-03-12 05:34:14
00045360427;RAMIPRIL SANDOZ;2;2020-03-12 05:34:36
02016730422;KROVANEG;2;2020-03-12 05:34:44
01283660429;AIRTAL;1;2020-03-12 05:35:23
02077490429;DALNEVA;5;2020-03-12 05:35:50
01054480429;LEVOGENIX;4;2020-03-12 05:35:55
00179910427;CARNITENE;5;2020-03-12 05:36:12
02346030428;ANGIZEM;2;2020-03-12 05:36:39
02174750428;FINASTERIDE ALTER;1;2020-03-12 05:36:46
02632970428;LACIDIPINA MYLAN PHARMA;4;2020-03-12 05:37:03
01385890429;VALSARTAN E IDROCLOROTIAZIDE ZENTIVA ITALIA;5;2020-03-12 05:37:06
00194530424;MONTELUKAST EG;4;2020-03-12 05:37:10
00375220423;SEVELAMER EUROGENERICI;2;2020-03-12 05:37:26
02536700426;DUTASTERIDE SANDOZ GMBH;4;2020-03-12 05:38:13
02656300429;CETIRIZINA EG;2;2020-03-12 05:38:35
00177570439;CINACALCET TILLOMED;5;2020-03-12 05:38:56
01574740427;VINORELBINA DOC;1;2020-03-12 05:39:24
02671260426;TALMANCO;2;2020-03-12 05:39:58
01189020066;LOSS;4;2020-03-12 05:40:07
02174000428;PRAVASTATINA DOC GENERICI;1;2020-03-12 05:40:14
02841830421;PERINDOPRIL INDAPAMIDE MYLAN GENERICS;1;2020-03-12 05:40:18
00035600428;NEBIVOLOLO PENSA;5;2020-03-12 05:40:25
02006840421;TRAVOPROST SANDOZ;3;2020-03-12 05:40:27
02310080425;GLUCOSIO GALENICA SENESE;3;2020-03-12 05:40:31
00093530426;BICALUTAMIDE RATIOPHARM;4;2020-03-12 05:40:49
02263620425;RIVASTIGMINA DOC GENERICI;3;2020-03-12 05:42:12
00936580422;ATORVASTATINA PENSA;2;2020-03-12 05:42:49
00026370429;FOSFOMICINA MYLAN;2;2020-03-12 05:43:04
02745270427;SILDENAFIL TEVA ITALIA;4;2020-03-12 05:43:07
02354850428;NIFEDIPINA MYLAN GENERICS ITALIA;5;2020-03-12 05:43:25
02206830420;BALCOGA;2;2020-03-12 05:43:58
02092440425;CEFTAZIDIMA KABI;4;2020-03-12 05:44:19
01327200422;ABESART;4;2020-03-12 05:44:23
02537240422;UNIXIME;3;2020-03-12 05:44:30
02487090421;CARDIOVASC;2;2020-03-12 05:44:31
01581650429;BOSENTAN ZENTIVA;2;2020-03-12 05:44:49
00724440425;FLUVOXAMINA EG;2;2020-03-12 05:45:09
00590320420;MEMANTINA MYLAN;5;2020-03-12 05:45:27
02583700428;CEFOTAXIME IBI;4;2020-03-12 05:45:32
02722250426;PERINDOPRIL INDAPAMIDE TEVA ITALIA;4;2020-03-12 05:45:53
02217820428;SIMVASTATINA ZENTIVA;5;2020-03-12 05:46:13
01430880425;CEFTAGES;3;2020-03-12 05:46:23
02832700427;EZETIMIBE ZENTIVA;1;2020-03-12 05:46:44
02536680420;CLOPIDOGREL MYLAN;1;2020-03-12 05:46:46
02421410420;MYFENAX;3;2020-03-12 05:47:12
00805240421;NEBIVOLOLO TECNIGEN;4;2020-03-12 05:47:23
01115500421;ENEFIN;4;2020-03-12 05:47:25
00155510423;TELMISARTAN PENSA;2;2020-03-12 05:47:44
00992560425;DUTASTERIDE PENSA;1;2020-03-12 05:48:06
00817700420;MIFLONIDE BREEZHALER;4;2020-03-12 05:48:12
00681310421;CALCITRIOLO TEVA;4;2020-03-12 05:48:38
00735730426;RAINGEN;2;2020-03-12 05:48:40
02365710421;OMEGA 3 DOC;4;2020-03-12 05:48:52
01099500421;BIOCALCIUM D3;4;2020-03-12 05:48:56
02484020421;TOVANIRA;2;2020-03-12 05:49:01
01229120421;ZORIPOT*;4;2020-03-12 05:49:10
01141950426;TRAKOR;1;2020-03-12 05:49:21
00155670425;LANETIK;1;2020-03-12 05:49:34
01577040429;FERRO GLUCONATO;1;2020-03-12 05:50:01
02045340425;REBETOL;4;2020-03-12 05:50:21
00160090429;DOXAZOSIN AUROBINDO;1;2020-03-12 05:50:23
02458200421;SIMVASTATINA KRKA;4;2020-03-12 05:50:27
02631650427;GEMFIBROZIL;3;2020-03-12 05:50:27
00714980422;CADTRE;4;2020-03-12 05:50:48
02389050424;RILUZOLO AUROBINDO;3;2020-03-12 05:51:08
01165430420;OLMESARTAN MEDOXOMIL PENSA;4;2020-03-12 05:51:14
00108460429;FINASTERIDE AHCL;4;2020-03-12 05:51:30
02052850423;FEBUXOSTAT EG;1;2020-03-12 05:51:34
01229130420;SOSARIA;1;2020-03-12 05:51:43
02402820423;OMEPRAZOLO ALTER;1;2020-03-12 05:51:48
00373590421;IPRAXA;1;2020-03-12 05:52:16
02355240421;ATORVASTATINA TECNIGEN;4;2020-03-12 05:52:26
02298560422;LIMNOS;1;2020-03-12 05:52:48
00063480420;METFORMINA HEXAL AG;3;2020-03-12 05:53:41
02090370426;LISINOPRIL SANDOZ;2;2020-03-12 05:53:42
00935300426;NOXAFIL;1;2020-03-12 05:53:53
00090010422;IMATINIB DR. REDDY'S;5;2020-03-12 05:54:24
01553010420;CARVEDILOLO MYLAN GENERICS;3;2020-03-12 05:54:46
00162290423;RISEDRONATO DOC GENERICI;4;2020-03-12 05:54:48
-;FAMCICLOVIR MYLAN GENERICS;1;2020-03-12 05:54:51
