PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
02813870421;KETOROLAC SANDOZ;5;2020-03-04 18:32:05
00474070422;HERZATEC;3;2020-03-04 18:32:21
01574740427;TEGRETOL;5;2020-03-04 18:32:28
00045190428;CEFTRIAXONE RATIOPHARM;1;2020-03-04 18:32:35
02258310792;CARAVEL;4;2020-03-04 18:32:44
01360590424;APPRYO;1;2020-03-04 18:32:50
01131570424;LAMOTRIGINA EG;5;2020-03-04 18:32:59
01189020066;CLOZAPINA ACCORD;3;2020-03-04 18:33:03
02803660428;ALMARYTM;1;2020-03-04 18:33:06
02462410420;LATANOPROST SANDOZ;3;2020-03-04 18:33:15
02354850428;RAMIPRIL E AMLODIPINA KRKA;5;2020-03-04 18:33:20
01177630241;ENALAPRIL TEVA;2;2020-03-04 18:33:32
00026370429;FLOGOFENAC;5;2020-03-04 18:33:35
00736750423;LATANOPROST RATIOPHARM ITALIA;1;2020-03-04 18:33:42
02266660428;ANNISTER;2;2020-03-04 18:33:42
01168600425;VALGANCICLOVIR SANDOZ;3;2020-03-04 18:33:43
01099500421;DESLORATADINA PENSA;4;2020-03-04 18:33:58
02803660428;VARDENAFIL MYLAN;4;2020-03-04 18:34:01
02269580425;LEVOFLOXACINA ACCORD;5;2020-03-04 18:34:14
00681310421;TACHIDOL;2;2020-03-04 18:34:16
00838020428;ATORVASTATINA TEVA;1;2020-03-04 18:34:32
00838020428;ARILIAR;3;2020-03-04 18:35:05
02540740426;APLACTIN;2;2020-03-04 18:35:18
01148790429;IMIGRAN;5;2020-03-04 18:35:28
02263620425;ANTACAL;2;2020-03-04 18:35:30
01168600425;AMOXICILLINA RATIOPHARM;5;2020-03-04 18:35:31
00176320422;CARDICOR;3;2020-03-04 18:35:51
02052850423;INASAL;2;2020-03-04 18:35:56
02286900424;TREOJECT;4;2020-03-04 18:35:57
00433900420;FLUVASTATINA MYLAN GENERICS;3;2020-03-04 18:36:00
02420690428;CELECOXIB ZENTIVA;1;2020-03-04 18:36:06
00372590422;CLOZAPINA DOC GENERICI;1;2020-03-04 18:36:13
00135200426;CLOPIDOGREL DOC GENERICI;5;2020-03-04 18:36:18
02450050410;IMANIVEC;1;2020-03-04 18:36:30
02613310420;GAUTI;5;2020-03-04 18:36:46
02220640425;QUENTIAX;1;2020-03-04 18:36:48
00108460429;EXEMESTANE DOC GENERICI;3;2020-03-04 18:36:49
00458350428;SLOWMET;2;2020-03-04 18:36:56
02721500425;CIPROFLOXACINA ALTER;1;2020-03-04 18:37:14
00194530424;PRAMIPEXOLO AUROBINDO;2;2020-03-04 18:37:23
02535540427;ADVAGRAF;2;2020-03-04 18:37:26
02832700427;CIQORIN;2;2020-03-04 18:37:26
01163790429;TRIATEC;1;2020-03-04 18:37:31
01283660429;HALDOL;4;2020-03-04 18:37:34
00660470428;DILTIAZEM SANDOZ BV;1;2020-03-04 18:37:48
00171160427;TICLOPIDINA ALTER;2;2020-03-04 18:37:50
02540740426;ZOFENOPRIL E IDROCLOROTIAZIDE DOC GENERICI;5;2020-03-04 18:37:58
00992560425;LEVETIRACETAM AUROBINDO PHARMA ITALIA;4;2020-03-04 18:37:58
00805240421;RUPATADINA MYLAN PHARMA;1;2020-03-04 18:38:06
02552120426;TELMISARTAN TEVA ITALIA;3;2020-03-04 18:38:08
00008080426;MELOXICAM HEXAL;5;2020-03-04 18:38:09
00156300428;ASTON;3;2020-03-04 18:38:12
02052850423;TERIP;5;2020-03-04 18:38:15
01008100420;GASTRES;5;2020-03-04 18:38:25
02395430420;DOXAFIN;1;2020-03-04 18:38:28
01502950429;OMEPRAZOLO AUROBINDO PHARMA ITALIA;3;2020-03-04 18:39:00
01099500421;FEBUXOSTAT AUROBINDO;2;2020-03-04 18:39:29
01325090429;IRBESARTAN TECNIGEN;2;2020-03-04 18:39:47
02404410421;TEZASTIN;4;2020-03-04 18:39:54
02537240422;BLOPRESS;1;2020-03-04 18:39:57
02537240422;RASAGILINA DOC GENERICI;3;2020-03-04 18:40:06
00458350428;NAPROXENE SODICO HCS;5;2020-03-04 18:40:08
01891390435;ROSUVASTATINA AUROBINDO;5;2020-03-04 18:40:12
02537820421;PRAMIPEXOLO MYLAN PHARMA;5;2020-03-04 18:40:23
02220640425;ZOPRANOL;4;2020-03-04 18:40:31
02536700426;CORIPREN;4;2020-03-04 18:40:38
02450050410;OMEPRAZOLO GIT;1;2020-03-04 18:40:47
02090370426;PRASUGREL MYLAN;3;2020-03-04 18:40:53
02407620422;FAMCICLOVIR PENSA;2;2020-03-04 18:40:56
01385890429;AMLODIPINA ZENTIVA ITALIA;5;2020-03-04 18:41:03
00887830420;TAXIME;3;2020-03-04 18:41:03
00093530426;KAFENAC;4;2020-03-04 18:41:07
02632970428;NALTREXONE ACCORD HEALTHCARE;4;2020-03-04 18:41:18
00167310424;FORTASINT;5;2020-03-04 18:41:21
01054480429;CLEVER;2;2020-03-04 18:41:22
02109130423;ANAGRELIDE SANDOZ;3;2020-03-04 18:41:35
02109130423;AZATIOPRINA ASPEN;1;2020-03-04 18:41:36
02613310420;TREODRIL;5;2020-03-04 18:41:38
01325090429;ACEQUIN;4;2020-03-04 18:41:46
02832700427;OLANZAPINA PENSA;2;2020-03-04 18:41:48
00167310424;RABEPRAZOLO PENSA PHARMA;4;2020-03-04 18:41:59
00752170423;ATORVASTATINA PFIZER;5;2020-03-04 18:42:04
01165430420;FINDATUR;2;2020-03-04 18:42:20
02542140427;DORZOLAMIDE AUROBINDO;5;2020-03-04 18:42:22
02487090421;ALFUZOSINA SANDOZ;1;2020-03-04 18:42:25
00714980422;NATAM;3;2020-03-04 18:42:38
00372590422;NEBIVOLOLO SANDOZ;3;2020-03-04 18:42:38
02052850423;TEICOPLANINA BRADEX;2;2020-03-04 18:42:41
02681060428;FINASTERIDE EG;1;2020-03-04 18:42:49
00172980427;MIRTAZAPINA ZENTIVA;1;2020-03-04 18:42:56
02309280416;TERBINAFINA HEXAL;3;2020-03-04 18:43:01
01325090429;PAROXETINA RATIOPHARM;2;2020-03-04 18:43:05
02603280427;CEFIXORAL;4;2020-03-04 18:43:10
01574740427;LADIP;3;2020-03-04 18:43:11
02540740426;PARACETAMOLO E CODEINA ALTER;5;2020-03-04 18:43:11
01165430420;SEVELAMER EUROGENERICI;4;2020-03-04 18:43:19
00805240421;CLOPIDOGREL LABORATORI EUROGENERICI;5;2020-03-04 18:43:21
00935300426;ARCOXIA;2;2020-03-04 18:43:24
00162290423;CEFOTAXIME MYLAN GENERICS;4;2020-03-04 18:43:26
01573100680;MACAR;3;2020-03-04 18:43:40
01574740427;ATENOLOLO EG;3;2020-03-04 18:43:41
01341060422;LUCANDIOL;5;2020-03-04 18:43:51
00063480420;PIPERITAL;2;2020-03-04 18:44:07
02806420424;BOSIX;2;2020-03-04 18:44:10
00156300428;PARACETAMOLO E CODEINA DOC GENERICI;1;2020-03-04 18:44:21
01261600421;LEVOTIROXINA TEVA;5;2020-03-04 18:44:30
02549300420;CLOPIDOGREL EG;3;2020-03-04 18:44:33
00106410426;URSOBIL HT;1;2020-03-04 18:44:37
01018290427;FINASTERIDE TECNIGEN;4;2020-03-04 18:44:41
02490060429;OLANZAPINA MYLAN;2;2020-03-04 18:44:57
02772230427;PLAVIX;3;2020-03-04 18:45:07
00094720422;OLMESARTAN E IDROCLOROTIAZIDE TECNIGEN;5;2020-03-04 18:45:08
02298560422;COTAREG;2;2020-03-04 18:45:08
02298560422;PARACETAMOLO CODEINA TEVA;2;2020-03-04 18:45:21
00592060420;BRIMONIDINA SANDOZ;2;2020-03-04 18:45:23
00156670424;METOCAL VITAMINA D3;2;2020-03-04 18:45:25
01492540420;TRAVOPROST ZENTIVA;3;2020-03-04 18:45:28
02309280416;BRINUS;3;2020-03-04 18:45:32
02204580423;NEOLOTAN;4;2020-03-04 18:45:42
03664141201;FOSIPRES;4;2020-03-04 18:45:43
02715770422;SIMBATRIX;1;2020-03-04 18:45:53
01063290421;CLOZAPINA AUROBINDO;2;2020-03-04 18:46:07
01404240416;SEVELAMER SANDOZ;5;2020-03-04 18:46:31
00106410426;AMOXICILLINA RATIOPHARM;5;2020-03-04 18:46:40
02613310420;QUETIAPINA SANDOZ GMBH;5;2020-03-04 18:46:50
00387550429;BISOPROLOLO EUROGENERICI;5;2020-03-04 18:46:54
02174750428;RELPAX;2;2020-03-04 18:47:04
02490060429;BISOPROLOLO E IDOCLOROTIAZIDE MYLAN GENERICS;5;2020-03-04 18:47:08
00936410422;BUDEXAN;5;2020-03-04 18:47:11
01115500421;VALBACOMP;5;2020-03-04 18:47:26
02613310420;EZETIMIBE E SIMVASTATINA AUROBINDO;4;2020-03-04 18:47:35
01553010420;AMODIVYR;1;2020-03-04 18:47:54
00590320420;FLUCONAZOLO DOC GENERICI;1;2020-03-04 18:48:03
00373590421;LORTAAN;5;2020-03-04 18:48:20
00090010422;FINESTAR;4;2020-03-04 18:48:27
01577000423;LIPIDOVER;5;2020-03-04 18:48:29
01502950429;OMEGA 3 BOUTY;4;2020-03-04 18:48:31
00108460429;CLARITROMICINA MYLAN GENERICS;5;2020-03-04 18:48:31
02310080425;RAMIPRIL IDROCLOROTIAZIDE EUROGENERICI;2;2020-03-04 18:48:36
01327200422;ZOFENOPRIL EG;3;2020-03-04 18:48:38
00900100421;ATENOLOLO ALTER;5;2020-03-04 18:48:39
01325090429;LASIX FIALE;1;2020-03-04 18:48:49
01229120421;MELOXICAM ZENTIVA;5;2020-03-04 18:49:00
02715180424;IDROQUARK;3;2020-03-04 18:49:03
01283660429;EFIENT;1;2020-03-04 18:49:07
02658310608;IMATINIB REDDY;3;2020-03-04 18:49:12
02531230429;GLICLAZIDE SANDOZ BV;2;2020-03-04 18:49:13
01229120421;FAMCICLOVIR MYLAN GENERICS;5;2020-03-04 18:49:14
02540740426;FURECIS;5;2020-03-04 18:49:15
01591190424;KUROVENT;2;2020-03-04 18:49:15
01385890429;LEZIMIS;5;2020-03-04 18:49:16
01470350669;CALCIODIE;2;2020-03-04 18:49:16
02067420428;POTASSIO CANRENOATO PENSA;4;2020-03-04 18:49:17
00660470428;DUAGEN;1;2020-03-04 18:49:20
00094720422;BUDESONIDE SANDOZ;3;2020-03-04 18:49:34
00433900420;CIPROFLOXACINA RATIOPHARM;1;2020-03-04 18:49:41
02813870421;TRISCUDIL;1;2020-03-04 18:49:52
02421410420;INDAPAMIDE DOC GENERICI;1;2020-03-04 18:49:56
00205200421;LEVOFLOXACINA ARISTO;2;2020-03-04 18:50:01
01229130420;ISORIAC;5;2020-03-04 18:50:09
01272100437;KUROVENT;2;2020-03-04 18:50:10
01470350669;CADTRE;2;2020-03-04 18:50:13
02537820421;FORMOTEROLO EG;2;2020-03-04 18:50:16
02681060428;TATIG;2;2020-03-04 18:50:20
01327200422;ZORIAS;4;2020-03-04 18:50:23
02691810424;FORMOTEROLO EG;5;2020-03-04 18:50:24
02355240421;IVABRADINA TEVA ITALIA;3;2020-03-04 18:50:25
00935300426;ZITRONOVA;3;2020-03-04 18:50:27
02407620422;PIPERACILLINA E TAZOBACTAM KABI;2;2020-03-04 18:50:46
01553010420;KETOPROFENE SALE DI LISINA PENSA;4;2020-03-04 18:50:50
02681060428;YARGESA;3;2020-03-04 18:50:57
02421410420;LEVETIRACETAM SANDOZ;1;2020-03-04 18:51:06
00714980422;TELMISARTAN E IDROCLOROTIAZIDE TEVA ITALIA;4;2020-03-04 18:51:08
02656300429;DURONITRIN;2;2020-03-04 18:51:13
02067420428;TELMISARTAN ALMUS;2;2020-03-04 18:51:17
00135200426;PARACETAMOLO E CODEINA ALTER;3;2020-03-04 18:51:32
00205200421;AULIN;3;2020-03-04 18:51:42
02516810427;QUINAPRIL EG;2;2020-03-04 18:52:01
02483570426;CICLADOL;5;2020-03-04 18:52:03
00736750423;FLUNITOP;5;2020-03-04 18:52:19
02537820421;ZITRONOVA;2;2020-03-04 18:52:23
02552120426;NECLORAL;3;2020-03-04 18:52:25
02502470426;NITISINONE DIPHARMA;4;2020-03-04 18:52:34
00590320420;EZETIMIBE EG;3;2020-03-04 18:52:38
02550040428;LURA;2;2020-03-04 18:52:52
00736750423;BUDEXAN;4;2020-03-04 18:52:54
00094720422;OMEGASTATIN;4;2020-03-04 18:53:01
00109450429;GLIVEC*;3;2020-03-04 18:53:03
02269580425;TULEDUS;1;2020-03-04 18:53:04
02407620422;WELLBUTRIN;1;2020-03-04 18:53:11
01574740427;FEBUXOSTAT ACCORD;2;2020-03-04 18:53:11
02656300429;BRINZOLAMIDE MYLAN;1;2020-03-04 18:53:12
02535540427;BUDEXAN;4;2020-03-04 18:53:13
01304610429;TAMSULOSIN DOC GENERICI;1;2020-03-04 18:53:21
00660470428;CITALOPRAM TECNIGEN;2;2020-03-04 18:53:22
01492540420;DUTASTERIDE ACCORD;1;2020-03-04 18:53:41
01177630241;ISOTRETINOINA DIFA COOPER;2;2020-03-04 18:53:41
00752170423;PIOGLITAZONE TECNIGEN;3;2020-03-04 18:53:44
02395430420;GOSURAN;3;2020-03-04 18:53:45
02109130423;BRAMITOB;2;2020-03-04 18:53:48
00660470428;VENLAFAXINA ZENTIVA;3;2020-03-04 18:53:52
02770160428;FELDENE;2;2020-03-04 18:53:53
01574740427;BLIXIE;3;2020-03-04 18:54:05
01018290427;TENSOZIDE;2;2020-03-04 18:54:06
00887830420;AMISULPRIDE EG;1;2020-03-04 18:54:15
00935300426;LETROZOLO TEVA;1;2020-03-04 18:54:39
00108460429;LEVOFLOXACINA SUN;5;2020-03-04 18:54:55
00735730426;ETORICOXIB KRKA;2;2020-03-04 18:54:57
00516270428;DORZOLAMIDE E TIMOLOLO AUROBINDO;4;2020-03-04 18:55:11
00371300427;TERAPROST;3;2020-03-04 18:55:13
00887830420;EXEMESTANE MYLAN GENERICS;4;2020-03-04 18:55:17
02770160428;ADRENALINA GALENICA SENESE;4;2020-03-04 18:55:22
02284270424;NEBIVOLOLO AUROBINDO ITALIA;2;2020-03-04 18:55:31
-;ALENDRONATO E COLECALCIFEROLO TEVA ITALIA;3;2020-03-04 18:55:38
02769570421;SIMVASTATINA TEVA ITALIA;1;2020-03-04 18:55:39
00167310424;ISMO;2;2020-03-04 18:55:42
01131570424;OLANZAPINA MYLAN PHARMA;2;2020-03-04 18:55:46
00177570439;EPLERENONE KRKA;2;2020-03-04 18:56:01
02691810424;CLOPIDOGREL LABORATORI EUROGENERICI;2;2020-03-04 18:56:09
00097050421;ATORIS;2;2020-03-04 18:56:12
02458200421;EFESTAD;3;2020-03-04 18:56:15
01115500421;GASTRES;1;2020-03-04 18:56:17
01063290421;IVABRADINA MYLAN PHARMA;2;2020-03-04 18:56:45
00026370429;ARIPIPRAZOLO MYLAN ITALIA;4;2020-03-04 18:56:47
02298560422;PERINDOPRIL E AMLODIPINA HCS;3;2020-03-04 18:56:55
02681060428;PIPERACILLINA E TAZOBACTAM AUROBINDO;1;2020-03-04 18:56:58
02092440425;ATORVASTATINA AUROBINDO;2;2020-03-04 18:57:06
02841830421;CLIMARA;1;2020-03-04 18:57:06
01165430420;FLUCONAZOLO MYLAN;4;2020-03-04 18:57:10
00155670425;QUETIAPINA MYLAN;1;2020-03-04 18:57:14
02715180424;KLODIN;5;2020-03-04 18:57:14
01577040429;KETOROLAC DOC GENERICI;3;2020-03-04 18:57:29
00008080426;CIPROFLOXACINA KRKA;1;2020-03-04 18:57:30
02323720421;TRIPLIAM;5;2020-03-04 18:57:43
02804550420;ETASON;4;2020-03-04 18:57:45
02404410421;PANTOPRAZOLO ARISTO;4;2020-03-04 18:57:57
00094720422;MATEVER;4;2020-03-04 18:58:05
01170410425;FLAGYL;4;2020-03-04 18:58:16
00176320422;GENALEN;1;2020-03-04 18:58:16
02220640425;AMOXICILLINA AUROBINDO ITALIA;3;2020-03-04 18:58:25
02549300420;PRAXIS;3;2020-03-04 18:58:29
02374750428;ENTACT;4;2020-03-04 18:58:30
02813870421;EBASTINA AUROBINDO;1;2020-03-04 18:58:43
02355240421;FOSAVANCE;4;2020-03-04 18:58:47
02715180424;LOPID;1;2020-03-04 18:58:54
02401720426;ZONISAMIDE DOC GENERICI;4;2020-03-04 18:59:01
00160090429;CLARMAC;5;2020-03-04 18:59:04
02263620425;BODINET;3;2020-03-04 18:59:04
01063290421;LIMNOS;2;2020-03-04 18:59:06
00992280420;ATORVASTATINA SANDOZ GMBH;4;2020-03-04 18:59:29
02809570423;CEFAZOLINA;3;2020-03-04 18:59:34
01115500421;LEVETIRACETAM AUROBINDO PHARMA ITALIA;3;2020-03-04 18:59:38
02631650427;IBUPROFENE ARISTO PHARMA;3;2020-03-04 18:59:38
01525290423;RISEDRONATO SANDOZ;1;2020-03-04 18:59:53
00736750423;TAMSULOSIN DOC GENERICI;5;2020-03-04 18:59:56
00066360421;CISON;1;2020-03-04 18:59:56
01541420426;VESNAR;1;2020-03-04 19:00:01
00446160426;PLASIL;5;2020-03-04 19:00:03
02206830420;AZITROMICINA PFIZER;3;2020-03-04 19:00:09
02542140427;AIRFLUSAL SPRAYHALER;1;2020-03-04 19:00:39
02052850423;AXOBAT;1;2020-03-04 19:00:41
01131570424;AMOXICILLINA ALMUS;1;2020-03-04 19:00:41
01891390435;TORASEMIDE TEVA ITALIA;3;2020-03-04 19:00:44
02462410420;DUTASTERIDE AUROBINDO;4;2020-03-04 19:00:48
02803660428;ROSUVASTATINA TECNIGEN;1;2020-03-04 19:00:50
00704740422;NAPROXENE SODICO HCS;1;2020-03-04 19:01:01
00093530426;ENTECAVIR MYLAN;2;2020-03-04 19:01:13
02537820421;MONTELUKAST AHCL;2;2020-03-04 19:01:18
01492540420;RUPATADINA MYLAN PHARMA;5;2020-03-04 19:01:31
02537820421;CLINDAMICINA IBI;2;2020-03-04 19:01:35
01283660429;CITALOPRAM HEXAL;1;2020-03-04 19:01:37
00936580422;RAINGEN;2;2020-03-04 19:01:42
02458200421;DOVOBET*;4;2020-03-04 19:01:59
01577040429;ACIDO IBANDRONICO TECNIGEN;1;2020-03-04 19:02:27
00724440425;LOSARTAN TECNIGEN;3;2020-03-04 19:02:31
02354850428;ROSUVASTATINA AUROBINDO;3;2020-03-04 19:02:33
00704740422;MIRTAZAPINA MYLAN GENERICS ITALIA;4;2020-03-04 19:03:03
00162290423;PULMAXAN;3;2020-03-04 19:03:14
01591190424;AMOXICILLINA E ACIDO CLAVULANICO SANDOZ GMBH;3;2020-03-04 19:03:19
01131570424;VALSARTAN TECNIGEN;1;2020-03-04 19:03:33
02715180424;LEZIMIS;4;2020-03-04 19:03:40
02217820428;MOXIFLOXACINA TEVA;3;2020-03-04 19:03:41
02323720421;CITALOPRAM ALMUS;3;2020-03-04 19:03:45
02298560422;NIMESULIDE MYLAN GENERICS;4;2020-03-04 19:03:59
02206830420;QUORUM;3;2020-03-04 19:04:00
02603280427;ROSUVASTATINA ZENTIVA;1;2020-03-04 19:04:03
01581650429;PERINDOPRIL E AMLODIPINA ZENTIVA;2;2020-03-04 19:04:11
02006840421;CITALOPRAM;4;2020-03-04 19:04:12
02583700428;ROSUVASTATINA ABC;5;2020-03-04 19:04:29
01591190424;ALMOTRIPTAN ZENTIVA;3;2020-03-04 19:04:33
00106410426;DROPTIMOL;2;2020-03-04 19:04:41
02310080425;OLMESARTAN MEDOXOMIL MYLAN;5;2020-03-04 19:04:51
01163790429;GLUSTIN;5;2020-03-04 19:05:00
02536680420;EZETIMIBE DOC GENERICI;2;2020-03-04 19:05:09
01229120421;DONEPEZIL EG;5;2020-03-04 19:05:11
00106720428;LISINOPRIL IDROCLOROTIAZIDE EG;1;2020-03-04 19:05:12
00045190428;DONEPEZIL TEVA;5;2020-03-04 19:05:24
00008080426;SOPAVI;5;2020-03-04 19:05:35
01577040429;FOSAMAX;3;2020-03-04 19:05:35
01261600421;EUMAT;1;2020-03-04 19:05:38
00205200421;ROSUVASTATINA EG;4;2020-03-04 19:05:41
02374750428;TARGOCID;5;2020-03-04 19:05:53
00177570439;FOLINA;1;2020-03-04 19:05:54
00168260420;XAMIOL*;1;2020-03-04 19:06:00
01310900426;DIAGLIMET;1;2020-03-04 19:06:03
01430880425;DULOXETINA DOC GENERICI;1;2020-03-04 19:06:10
01189020066;VALCYTE;4;2020-03-04 19:06:18
01272100437;ACIDO ALENDRONICO AUROBINDO;3;2020-03-04 19:06:22
01283660429;ALMOTRIPTAN EG;1;2020-03-04 19:06:27
00805240421;DYMAURIC;4;2020-03-04 19:06:34
00458350428;AZITROMICINA EG;3;2020-03-04 19:06:39
01327770424;NEBIVOLOLO AUROBINDO ITALIA;5;2020-03-04 19:06:39
02204580423;ALMOTRIPTAN DOC GENERICI;1;2020-03-04 19:06:43
02258310792;MELOXICAM ZENTIVA;5;2020-03-04 19:06:57
02346030428;ROPINIROLO EUROGENERICI;4;2020-03-04 19:07:00
00155670425;ARGONAL;3;2020-03-04 19:07:07
02355240421;MIFLONIDE BREEZHALER;2;2020-03-04 19:07:14
02531230429;RAFANIX;2;2020-03-04 19:07:15
02006840421;CETIRIZINA IPSO PHARMA;3;2020-03-04 19:07:23
02407620422;AMOXICILLINA E ACIDO CLAVULANICO SUN PHARMA;2;2020-03-04 19:07:37
00886430420;IBUPROFENE ALTER;4;2020-03-04 19:07:41
02745270427;AGEMO;5;2020-03-04 19:07:56
00838020428;PIPERACILLINA E TAZOBACTAM AUROBINDO;4;2020-03-04 19:08:09
00135200426;MESALAZINA AUROBINDO;3;2020-03-04 19:08:21
02834420420;BENUR;2;2020-03-04 19:08:24
02082790425;LEVETIRACETAM ACCORD HEALTHCARE;5;2020-03-04 19:08:30
01360590424;BENAZEPRIL IDROCLOROTIAZIDE AUROBINDO;5;2020-03-04 19:08:33
10166250968;COLECALCIFEROLO MYLAN;1;2020-03-04 19:08:34
00155670425;TRIASPORIN;5;2020-03-04 19:08:39
02204580423;CARVEDILOLO SANDOZ;5;2020-03-04 19:08:41
00171160427;ROCALTROL;4;2020-03-04 19:09:06
02658310608;IBIFEN;2;2020-03-04 19:09:21
02804550420;BICALUTAMIDE TEVA;4;2020-03-04 19:09:25
01431020427;METFORALMILLE;5;2020-03-04 19:09:29
01581650429;LANSOPRAZOLO SANDOZ GMBH;5;2020-03-04 19:09:37
00045360427;KLODIN;4;2020-03-04 19:09:39
02809570423;ALSARTIR;1;2020-03-04 19:09:46
00090010422;ACIDO IBANDRONICO DOC GENERICI;5;2020-03-04 19:09:54
00045360427;RAMIPRIL IDROCLOROTIAZIDE SANDOZ;5;2020-03-04 19:10:02
01470350669;MAVERAL;1;2020-03-04 19:10:11
02374750428;RAMIPRIL RATIOPHARM ITALIA;3;2020-03-04 19:10:17
01304610429;OLMESARTAN MEDOXOMIL AUROBINDO;1;2020-03-04 19:10:21
02286900424;AMLODIPINA DOC GENERICI;4;2020-03-04 19:10:26
00172980427;BUPROPIONE SANDOZ;1;2020-03-04 19:10:27
02217820428;ZOMIG;3;2020-03-04 19:10:33
02632970428;PERINDOPRIL E AMLODIPINA DOC GENERICI;2;2020-03-04 19:10:46
02374750428;COLVER;3;2020-03-04 19:10:51
02803660428;TENSOZIDE;2;2020-03-04 19:10:52
02658310608;AMLODIPINA ZENTIVA ITALIA;1;2020-03-04 19:11:01
02217820428;ZYPREXA VELOTAB;2;2020-03-04 19:11:16
02516810427;WROM;3;2020-03-04 19:11:22
00332510429;EXEGEN;5;2020-03-04 19:11:28
02266660428;GOSURAN;4;2020-03-04 19:11:34
01360590424;MOXIFLOXACINA TEVA;3;2020-03-04 19:11:45
02365710421;FAMCICLOVIR SANDOZ;3;2020-03-04 19:11:47
02613310420;ATENOLOLO ZENTIVA;5;2020-03-04 19:12:04
02354850428;DAYTRIX;3;2020-03-04 19:12:15
02082790425;ESCITALOPRAM LABORATORI ALTER;3;2020-03-04 19:12:20
01385890429;ALFUZOSINA PENSA;1;2020-03-04 19:12:36
01258500428;LANSOPRAZOLO HEXAL;3;2020-03-04 19:12:37
00005280425;KETOROLAC DOC GENERICI;4;2020-03-04 19:12:38
00458350428;TIMOLABAK;3;2020-03-04 19:12:46
00735730426;EZETIMIBE E SIMVASTATINA ALMUS;1;2020-03-04 19:12:47
00128350428;QUETIAPINA MYLAN GENERICS;1;2020-03-04 19:12:53
02310080425;VERAPAMIL EG;2;2020-03-04 19:13:14
00171160427;AMOXICILLINA E ACIDO CLAVULANICO TEVA GROUP;3;2020-03-04 19:13:19
02516810427;TRACLEER;1;2020-03-04 19:13:27
03664141201;LATANOPROST TECNIGEN;5;2020-03-04 19:13:49
01577000423;RIZATRIPTAN TEVA;3;2020-03-04 19:13:50
02803660428;MIRTAZAPINA EUROGENERICI;4;2020-03-04 19:13:56
00838020428;ETORICOXIB DOC GENERICI;1;2020-03-04 19:13:56
02483570426;FAMCICLOVIR TEVA;2;2020-03-04 19:14:01
01261600421;ACIDO ACETILSALICILICO TEVA ITALIA;3;2020-03-04 19:14:01
01054480429;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE HCS;5;2020-03-04 19:14:12
02067420428;PAROXETINA PENSA;4;2020-03-04 19:14:20
00106720428;RYTMONORM;5;2020-03-04 19:14:22
01304600420;FODREN;5;2020-03-04 19:14:23
01272100437;RAOLOZ;3;2020-03-04 19:14:26
00094720422;REMINYL;1;2020-03-04 19:14:31
00066360421;INDAPAMIDE;5;2020-03-04 19:14:33
01141950426;ATENIGRON;5;2020-03-04 19:14:35
01229120421;AMLODIPINA HEXAL AG;5;2020-03-04 19:14:48
02603280427;ITOREX;1;2020-03-04 19:15:08
01331160422;XEREDIEN;2;2020-03-04 19:15:25
01422920429;TRIMMER;1;2020-03-04 19:15:27
02258310792;BICALUTAMIDE SUN;4;2020-03-04 19:15:28
01492540420;FINASTERIDE AUROBINDO;4;2020-03-04 19:15:30
02402620427;ASALEX;2;2020-03-04 19:15:46
02174000428;ALENDRONATO E COLECALCIFEROLO TEVA ITALIA;1;2020-03-04 19:15:49
00160090429;CURCIX;5;2020-03-04 19:15:54
02082790425;LASIX FIALE;1;2020-03-04 19:16:05
02813870421;IRBEDIUR;2;2020-03-04 19:16:10
02220640425;DOMES;4;2020-03-04 19:16:17
02450050410;SEREUPIN;2;2020-03-04 19:16:17
00063480420;DORZOLAMIDE TIMOLOLO MYLAN GENERICS;2;2020-03-04 19:16:18
02722250426;NEBICINA;3;2020-03-04 19:16:36
02502470426;TIMOLABAK;4;2020-03-04 19:16:38
00992280420;ACICLOVIR AUROBINDO;4;2020-03-04 19:16:43
02092440425;ZEFFIX;1;2020-03-04 19:16:47
02258310792;CHETOTIFENE MYLAN GENERICS;1;2020-03-04 19:17:11
02813870421;RIZATRIPTAN ZENTIVA ITALIA;2;2020-03-04 19:17:17
00135200426;CIPROFLOXACINA GIT;1;2020-03-04 19:17:33
02090370426;FINASTERIDE AHCL;5;2020-03-04 19:17:48
00992280420;OMOLIN;1;2020-03-04 19:17:56
02206830420;ROLDAP;2;2020-03-04 19:18:02
00179910427;LIPENIL;5;2020-03-04 19:18:02
01891390435;CARDICOR;1;2020-03-04 19:18:14
02346020429;ALPHABUX;5;2020-03-04 19:18:19
00170060420;SIMVASTATINA ARISTO;1;2020-03-04 19:18:30
00156300428;LANSOPRAZOLO TEVA;4;2020-03-04 19:18:33
02407620422;VYTORIN;3;2020-03-04 19:18:35
00375220423;EXINEF;1;2020-03-04 19:18:37
00205200421;RABESAT;1;2020-03-04 19:18:51
02174000428;CEFOTAXIME IBI;2;2020-03-04 19:18:57
00160090429;ZORIAS;1;2020-03-04 19:19:04
02808860429;TERIP;2;2020-03-04 19:19:08
02389050424;UNIXIME;3;2020-03-04 19:19:13
00458350428;LOVASTATINA TEVA;5;2020-03-04 19:19:15
02769570421;LEVOCETIRIZINA AUROBINDO;2;2020-03-04 19:19:18
