PARTITAIVA;FARMACO;QUANTITA;DATA_E_ORA
02346020429;NAPROXENE SODICO DOC GENERICI;2;2020-03-17 20:51:01
01229120421;CINACALCET DOC;4;2020-03-17 20:51:03
02174750428;FINEDOR;4;2020-03-17 20:51:05
00093530426;LOSARTAN E IDROCLOROTIAZIDE PENSA;3;2020-03-17 20:51:11
02536680420;DOXAZOSIN ZENTIVA;5;2020-03-17 20:51:14
01304610429;FOLIFEM;3;2020-03-17 20:51:14
02407620422;RISEDRONATO ALTER;2;2020-03-17 20:51:27
01189020066;TORADOL;2;2020-03-17 20:51:30
00026370429;FRIBAT;5;2020-03-17 20:51:39
01170410425;RUPATADINA EG;3;2020-03-17 20:51:59
01977970431;DUTASTERIDE ZENTIVA;1;2020-03-17 20:52:02
02092440425;ATENIGRON;2;2020-03-17 20:52:07
02355240421;LANSOPRAZOLO TEVA;1;2020-03-17 20:52:19
01170410425;ENTECAVIR TEVA;4;2020-03-17 20:52:24
00171160427;RILAMIG;2;2020-03-17 20:52:25
02484020421;FINASTERIDE EG;4;2020-03-17 20:52:33
01283660429;PERINDOPRIL INDAPAMIDE MYLAN GENERICS;5;2020-03-17 20:52:33
02298560422;ZANIPRIL;4;2020-03-17 20:52:41
00936410422;PRINIVIL;5;2020-03-17 20:52:47
01573100680;NEBILOX;4;2020-03-17 20:52:52
01422920429;GOPTEN;4;2020-03-17 20:52:53
01177630241;ESCITALOPRAM DOC;3;2020-03-17 20:52:56
02395430420;CLOPIDOGREL TECNIGEN;3;2020-03-17 20:53:02
00090010422;PRODUTAL;1;2020-03-17 20:53:04
01591190424;BICALUTAMIDE AUROBINDO;5;2020-03-17 20:53:12
00176320422;PERINDOPRIL SUN;5;2020-03-17 20:53:21
02537820421;CIPROFLOXACINA PENSA;5;2020-03-17 20:53:22
00094720422;LOSARTAN E IDROCLOROTIAZIDE MYLAN GENERICS;3;2020-03-17 20:53:23
01327200422;DILUR;1;2020-03-17 20:53:32
02374750428;MIGLUSTAT GEN ORPH;1;2020-03-17 20:53:56
00387550429;TRAVOPROST ZENTIVA;2;2020-03-17 20:54:06
02258310792;RISEDRONATO ACCORD;3;2020-03-17 20:54:10
00817700420;ATORVASTATINA MYLAN GENERICS ITALIA;1;2020-03-17 20:54:11
00446160426;AZITROMICINA DOC;2;2020-03-17 20:54:17
00168260420;ZEMPLAR;5;2020-03-17 20:54:24
01163790429;ANASTROZOLO ALTER;1;2020-03-17 20:54:29
00817700420;CEFTRIAXONE PIAM FARMACEUTICI;2;2020-03-17 20:54:30
01431020427;FUROSEMIDE DOC GENERICI;4;2020-03-17 20:54:38
02656300429;LEVOFLOXACINA DOC;2;2020-03-17 20:54:50
02715180424;FOSINOPRIL IDROCLOROTIAZIDE DOC GENERICI;4;2020-03-17 20:54:51
00886370428;CETIRIZINA ALTER;5;2020-03-17 20:54:51
02109130423;ELETRIPTAN PFIZER;4;2020-03-17 20:55:00
02217820428;LOSARTAN PENSA;5;2020-03-17 20:55:03
02715180424;KETOPROFENE SALE DI LISINA MYLAN GENERICS;5;2020-03-17 20:55:08
02269580425;MYFENAX;3;2020-03-17 20:55:09
02402620427;RATACAND;3;2020-03-17 20:55:11
02841830421;RIVASTIGMINA SANDOZ;5;2020-03-17 20:55:11
02484020421;DIUREMID;5;2020-03-17 20:55:15
01422920429;DIAXONE;2;2020-03-17 20:55:18
02483570426;CANDESARTAN IDROCLOROTIAZIDE HCS;1;2020-03-17 20:55:24
02721500425;IPRAXA;2;2020-03-17 20:55:42
02420690428;REQUIP;4;2020-03-17 20:55:44
01502950429;OLMESARTAN MEDOXOMIL E AMLODIPINA SANDOZ;2;2020-03-17 20:55:49
02269580425;OLEVIA;4;2020-03-17 20:55:49
02206830420;PREGABALIN ARISTO;4;2020-03-17 20:56:00
02266660428;EZELIP;2;2020-03-17 20:56:03
10166250968;ENTECAVIR AUROBINDO;2;2020-03-17 20:56:09
00176190429;ESCITALOPRAM SUN;4;2020-03-17 20:56:16
01553010420;MACOVAN;1;2020-03-17 20:56:17
02715770422;ARIPIPRAZOLO TEVA;5;2020-03-17 20:56:18
01502950429;CINACALCET AUROBINDO;4;2020-03-17 20:56:20
00177570439;KARVEZIDE;2;2020-03-17 20:56:54
00458350428;FOLINA;2;2020-03-17 20:56:58
00936580422;FINASTERIDE ZENTIVA;1;2020-03-17 20:57:01
01099500421;DICLOFENAC MYLAN GENERICS;2;2020-03-17 20:57:06
02656300429;LANSOPRAZOLO ALTER;5;2020-03-17 20:57:11
00108460429;LONGASTATINA;2;2020-03-17 20:57:14
00011270428;BETAMETASONE DOC GENERICI;4;2020-03-17 20:57:14
02502470426;BETAMETASONE EUROGENERICI;1;2020-03-17 20:57:14
02401720426;LEVETIRACETAM ALMUS;3;2020-03-17 20:57:15
01168600425;NILSON;3;2020-03-17 20:57:16
01170410425;NEOLOTAN;3;2020-03-17 20:57:24
01360590424;DONEPEZIL PENSA;5;2020-03-17 20:57:34
01430880425;ALLOPURINOLO TEVA ITALIA;2;2020-03-17 20:57:51
02109130423;CITALOPRAM ZENTIVA;4;2020-03-17 20:57:53
02395430420;ALFUZOSINA MYLAN GENERICS;4;2020-03-17 20:57:53
02772230427;SUCRATE;3;2020-03-17 20:57:54
02450050410;DESLORATADINA ACTAVIS;5;2020-03-17 20:57:59
02365710421;MEMANTINA TECNIGEN;5;2020-03-17 20:58:00
02537240422;RISPERIDONE SANDOZ GMBH;5;2020-03-17 20:58:04
00123220428;NOGREG;2;2020-03-17 20:58:04
01063290421;BALCOGA;3;2020-03-17 20:58:14
01470350669;LEVOCETIRIZINA KRKA;4;2020-03-17 20:58:28
02516810427;ANTRA;4;2020-03-17 20:58:47
02832700427;LEVOFLOXACINA ZENTIVA;4;2020-03-17 20:58:48
02770160428;PORODRON;4;2020-03-17 20:58:48
02809570423;ACIDO ALENDRONICO AUROBINDO;3;2020-03-17 20:59:00
00332510429;LORTAAN;2;2020-03-17 20:59:02
02402620427;GABAPENTIN DOC GENERICI;5;2020-03-17 20:59:04
01430880425;ALGIX;4;2020-03-17 20:59:10
02067420428;LINEZOLID TEVA;3;2020-03-17 20:59:10
10166250968;PRAMIPEXOLO MYLAN PHARMA;3;2020-03-17 20:59:14
00156670424;DALACIN C FOSFATO;1;2020-03-17 20:59:15
02583700428;RUPATADINA MYLAN PHARMA;1;2020-03-17 20:59:16
00458350428;CEFTRIAXONE HEXAL;5;2020-03-17 20:59:16
01574740427;AEROLID;5;2020-03-17 20:59:21
02374750428;PRAVASTATINA RATIOPHARM;2;2020-03-17 20:59:27
02404410421;QUETIAPINA AHCL;5;2020-03-17 20:59:40
02715770422;VASTGEN;2;2020-03-17 20:59:50
02016730422;IBUMAL;1;2020-03-17 20:59:50
02834420420;CINACALCET DOC;4;2020-03-17 20:59:51
02159410428;ETORICOXIB AUROBINDO;3;2020-03-17 20:59:51
02535540427;CANACID;2;2020-03-17 20:59:54
02721500425;AMIODARONE AUROBINDO;3;2020-03-17 20:59:57
02806420424;NEBIVOLOLO E IDROCLOROTIAZIDE MYLAN;4;2020-03-17 20:59:59
01272100437;CLOPIDOGREL ALMUS PHARMA;4;2020-03-17 21:00:07
02631650427;BENAZEPRIL IDROCLOROTIAZIDE AUROBINDO;4;2020-03-17 21:00:36
00005280425;LOSARTAN ZENTIVA;4;2020-03-17 21:00:47
00704740422;RIVASTIGMINA SANDOZ GmbH;2;2020-03-17 21:01:02
00446160426;ATENOL;1;2020-03-17 21:01:38
02715770422;MAVERAL;5;2020-03-17 21:01:54
02531230429;ACARPHAGE;4;2020-03-17 21:02:24
00736750423;ITRIN;5;2020-03-17 21:02:38
01165430420;PIROXICAM;5;2020-03-17 21:02:40
01331160422;ALLOPURINOLO DOC GENERICI;4;2020-03-17 21:03:08
02834420420;BRESTORAL;4;2020-03-17 21:03:13
02450050410;ENALAPRIL E IDROCLOROTIAZIDE DOC GENERICI;2;2020-03-17 21:03:28
01341060422;LETROZOLO EG;4;2020-03-17 21:03:30
02671260426;XELODA;1;2020-03-17 21:03:34
02412410421;OLMESARTAN MEDOXOMIL ALTER;4;2020-03-17 21:03:35
00817700420;CLARITROMICINA ZENTIVA;2;2020-03-17 21:04:23
01018290427;LEVOFLOXACINA MYLAN GENERICS ITALIA;4;2020-03-17 21:04:56
02389050424;CRINOZOL;2;2020-03-17 21:05:28
02809570423;CITALOPRAM EG;1;2020-03-17 21:05:30
02535540427;TIKLID;3;2020-03-17 21:05:46
02174000428;PANCLEUS;5;2020-03-17 21:06:05
00155670425;CEFRAG;1;2020-03-17 21:06:14
00106720428;NEBIVOLOLO E IDROCLOROTIAZIDE MYLAN;1;2020-03-17 21:06:36
00205200421;AMOXICILLINA E ACIDO CLAVULANICO RATIOPHARM ITALIA;5;2020-03-17 21:06:38
02809180421;SIMVASTATINA DOC;2;2020-03-17 21:06:50
02052850423;RIDESTIN;2;2020-03-17 21:06:54
01261600421;ALENDRONATO ALMUS;4;2020-03-17 21:07:05
02804550420;MICARDISPLUS;3;2020-03-17 21:07:06
02298560422;IBET;4;2020-03-17 21:07:32
02174750428;COLECALCIFEROLO PENSA;4;2020-03-17 21:07:36
00171160427;TAMSULOSINA ZENTIVA ITALIA;2;2020-03-17 21:07:49
02323720421;CLENIL JET;5;2020-03-17 21:08:00
00681310421;FELDENE;4;2020-03-17 21:08:41
02722250426;LEVOXACIN;5;2020-03-17 21:09:04
02770160428;FOSINOPRIL IDROCLOROTIAZIDE TEVA;2;2020-03-17 21:09:08
02484020421;ACEDIUR;2;2020-03-17 21:09:12
02536680420;OLMESARTAN MEDOXOMIL PENSA;4;2020-03-17 21:09:17
01385890429;CITALOPRAM EUROGENERICI;4;2020-03-17 21:10:03
01141950426;PRAMIPEXOLO ZENTIVA;5;2020-03-17 21:11:00
01189020066;DEMELORA;1;2020-03-17 21:11:28
02284270424;TOTALIP;3;2020-03-17 21:11:46
00936580422;EZETIMIBE E SIMVASTATINA EG;5;2020-03-17 21:11:53
02090370426;ALMARYTM;3;2020-03-17 21:11:53
01304600420;RAMIPRIL AUROBINDO;5;2020-03-17 21:11:59
00032630428;CALCIUM SANDOZ;2;2020-03-17 21:12:18
00887830420;ROSUVASTATINA EG;4;2020-03-17 21:12:40
02266660428;CHIARIDOXINA;3;2020-03-17 21:12:56
00156300428;LISINOPRIL SANDOZ;3;2020-03-17 21:13:14
02067420428;EPLERENONE DOC GENERICI;1;2020-03-17 21:13:19
02402620427;FAMCICLOVIR MYLAN GENERICS;2;2020-03-17 21:13:28
02286900424;BIMADOC;2;2020-03-17 21:13:40
02401720426;LEVOFLOXACINA ALTER;4;2020-03-17 21:13:52
02613310420;CLAMODIN;5;2020-03-17 21:13:53
00160090429;PERINDOPRIL INDAPAMIDE TECNIGEN;1;2020-03-17 21:14:00
02806420424;CANDESARTAN HCS;5;2020-03-17 21:14:12
00735730426;PIOGLITAZONE TECNIGEN;2;2020-03-17 21:14:21
00387550429;PLAVIX;5;2020-03-17 21:14:23
01422920429;ETORICOXIB TECNIGEN;1;2020-03-17 21:15:02
01054480429;DUTASTERIDE SANDOZ GMBH;2;2020-03-17 21:15:08
01063290421;SUPRAX;4;2020-03-17 21:15:11
02420690428;LEFLUNOMIDE SANDOZ;1;2020-03-17 21:15:33
01327770424;ATENOLOLO ABC;5;2020-03-17 21:15:34
02537820421;PAROXETINA HEXAL;4;2020-03-17 21:15:51
02077490429;MONTELUKAST DOC GENERICI;4;2020-03-17 21:16:06
02808860429;BICALUTAMIDE RATIOPHARM;5;2020-03-17 21:16:07
00900100421;VALPREX;2;2020-03-17 21:16:49
02810370425;TERBINAFINA MYLAN GENERICS;4;2020-03-17 21:17:00
00045190428;ETORICOXIB MYLAN;4;2020-03-17 21:17:02
02258310792;VALSARTAN E IDROCLOROTIAZIDE TEVA;1;2020-03-17 21:17:46
02528570423;VALACICLOVIR SANDOZ;1;2020-03-17 21:17:58
02407620422;EBASTINA SANDOZ;2;2020-03-17 21:18:09
02082790425;PRINIVIL;1;2020-03-17 21:18:26
00838020428;ESOMEPRAZOLO PENSA PHARMA;2;2020-03-17 21:18:27
02310080425;CLARITROMICINA EG;5;2020-03-17 21:18:34
02284270424;DUTASTERIDE ACCORD;2;2020-03-17 21:19:01
01581650429;ENALAPRIL E IDROCLOROTIAZIDE AUROBINDO;2;2020-03-17 21:19:22
02364740429;FINASTERIDE ZENTIVA;3;2020-03-17 21:19:32
00373590421;DESTEZIL;4;2020-03-17 21:19:43
00992560425;LANSOPRAZOLO ABC;1;2020-03-17 21:20:16
01431020427;DULOXETINA KRKA;1;2020-03-17 21:20:48
02174750428;PIOGLITAZONE E METFORMINA EG;5;2020-03-17 21:21:08
01008100420;NOLPAZA;4;2020-03-17 21:21:15
01177630241;CANDESARTAN ALTER;3;2020-03-17 21:21:20
02769570421;MONDEX;1;2020-03-17 21:21:25
02745270427;LEVETIRACETAM EUROGENERICI;2;2020-03-17 21:21:27
02421410420;MIRTAZAPINA DOC;2;2020-03-17 21:21:31
02632970428;OMEPRAZEN;2;2020-03-17 21:21:31
00066360421;POKECEF;4;2020-03-17 21:21:56
00172980427;EBIXA;4;2020-03-17 21:22:01
00179910427;VASTGEN;5;2020-03-17 21:22:12
01327200422;ABSORCOL;3;2020-03-17 21:22:20
02483570426;FLECAINIDE SANDOZ;2;2020-03-17 21:22:24
02513010427;CANDESARTAN IDROCLOROTIAZIDE MYLAN GENERICS;2;2020-03-17 21:22:30
00128350428;BISOPROLOLO PENSA;5;2020-03-17 21:23:09
00094720422;ATORVASTATINA PFIZER;2;2020-03-17 21:23:16
00063480420;IRBESARTAN IDROCLOROTIAZIDE MYLAN;2;2020-03-17 21:23:23
00162290423;TOPIRAMATO MYLAN GENERICS;4;2020-03-17 21:23:46
00714980422;KETOPROFENE SALE DI LISINA SANDOZ GMBH;5;2020-03-17 21:25:03
00093530426;OMEPRAZOLO SANDOZ GMBH;2;2020-03-17 21:25:25
02092440425;TATIG;5;2020-03-17 21:25:33
01492540420;AIRTAL;2;2020-03-17 21:26:03
02813870421;VASORETIC;1;2020-03-17 21:26:10
01168600425;DROPTIMOL;5;2020-03-17 21:26:13
01229130420;CEFTRIAXONE ALTER;2;2020-03-17 21:26:41
02537240422;ATOVER;2;2020-03-17 21:26:47
01115500421;BIMADOC;1;2020-03-17 21:26:50
01229120421;LEVOFLOXACINA PENSA PHARMA;3;2020-03-17 21:27:00
01430880425;BRIMOFTAL;5;2020-03-17 21:27:23
02395430420;CYMBALTA;5;2020-03-17 21:27:28
01261600421;SOSARIA;3;2020-03-17 21:27:34
02206830420;KETOROLAC EG;1;2020-03-17 21:27:34
02516810427;PERINDOPRIL TEVA GENERICS;2;2020-03-17 21:27:38
00375220423;JUMEX;1;2020-03-17 21:27:47
01574740427;VALSARTAN SANDOZ;1;2020-03-17 21:27:59
02502470426;PIPERITAL;1;2020-03-17 21:28:07
00156670424;DONEPEZIL TEVA;3;2020-03-17 21:28:20
01099500421;KRUPLUS;3;2020-03-17 21:28:37
01310900426;RATACAND;3;2020-03-17 21:28:51
00724440425;ESOMEPRAZOLO DOC GENERICS;1;2020-03-17 21:29:19
01304610429;LEVETIRACETAM KRKA;1;2020-03-17 21:29:22
01525290423;KLIACEF;1;2020-03-17 21:29:50
00045360427;DICLOREUM;3;2020-03-17 21:29:56
00135880425;POSMOX;3;2020-03-17 21:29:56
01325090429;FOSINOPRIL IDROCLOROTIAZIDE TEVA;5;2020-03-17 21:29:57
00886430420;LURA;1;2020-03-17 21:30:03
00371300427;VEROXIL;5;2020-03-17 21:30:08
00332510429;DULOXETINA TEVA ITALIA;1;2020-03-17 21:30:22
02303900423;FLUVASTATINA AUROBINDO;4;2020-03-17 21:30:24
01891390435;AZATIOPRINA ASPEN;5;2020-03-17 21:31:49
02603280427;PRAVASTATINA PENSA;3;2020-03-17 21:31:52
01470350669;MELEMIB;2;2020-03-17 21:32:05
02217820428;CRESTOR;2;2020-03-17 21:32:20
00167310424;GLUSTIN;5;2020-03-17 21:32:20
02354140424;ANASTROZOLO DOC GENERICI;1;2020-03-17 21:32:30
01553010420;ADESITRIN;2;2020-03-17 21:32:46
01360590424;IBUPROFENE ALTER;4;2020-03-17 21:33:12
02016730422;TERAZOSINA ZENTIVA;2;2020-03-17 21:33:32
02490060429;NEOTIGASON;2;2020-03-17 21:34:01
02550040428;CORDARONE;2;2020-03-17 21:34:09
02309280416;PLAUDIT;3;2020-03-17 21:34:14
02772230427;LISINOPRIL ZENTIVA;1;2020-03-17 21:34:32
01404240416;STAROS;3;2020-03-17 21:34:50
02458200421;CUROXIM;5;2020-03-17 21:34:56
00035600428;CLAMODIN;3;2020-03-17 21:34:58
01573100680;ACICLOVIR AUROBINDO ITALIA;5;2020-03-17 21:35:08
00106410426;CLAVOMED;5;2020-03-17 21:35:11
00886430420;SUMATRIPTAN EG;1;2020-03-17 21:35:18
00008080426;RIDESTIN;2;2020-03-17 21:35:20
00108460429;ADESITRIN;5;2020-03-17 21:35:28
00155510423;GENTIPRESS;2;2020-03-17 21:35:35
02658310608;STAMIDIX;4;2020-03-17 21:35:47
00176190429;SILODOSINA KRKA;4;2020-03-17 21:35:53
10166250968;FOSFOMICINA AUROBINDO;4;2020-03-17 21:36:10
02542140427;GLIMEPIRIDE ACCORD;2;2020-03-17 21:36:15
00097050421;FEBUXOSTAT MYLAN;3;2020-03-17 21:36:32
02536700426;GLAMOR;3;2020-03-17 21:36:45
02404410421;ITRACONAZOLO TEVA;2;2020-03-17 21:37:31
00170060420;EPIFLOXIN;1;2020-03-17 21:37:56
02159410428;FINASTID;1;2020-03-17 21:38:11
02583700428;NOLITERAX;2;2020-03-17 21:38:14
02487090421;FLUOXETINA DOC GENERICI;1;2020-03-17 21:38:20
00176320422;LINEZOLID MYLAN;4;2020-03-17 21:38:24
01577000423;EZEMANTIS;3;2020-03-17 21:38:31
02462410420;IBUPROFENE ARISTO PHARMA;4;2020-03-17 21:38:38
02269580425;ZONISAMIDE SANDOZ;5;2020-03-17 21:38:42
02354850428;ENALAPRIL MYLAN GENERICS;1;2020-03-17 21:38:52
01148790429;URODIE;1;2020-03-17 21:39:18
02220640425;CARREFLOR;4;2020-03-17 21:39:25
02263620425;TADALAFIL ACCORD;1;2020-03-17 21:39:29
02715180424;TERBINAFINA EG;1;2020-03-17 21:39:47
00109450429;ROSIM;4;2020-03-17 21:40:06
01258500428;OLMESARTAN MEDOXOMIL SANDOZ;1;2020-03-17 21:40:08
00592060420;EFESTAD;3;2020-03-17 21:40:08
02721500425;ATORVASTATINA EG;3;2020-03-17 21:40:14
02487090421;LUCEN;5;2020-03-17 21:40:15
01008100420;OXIS;4;2020-03-17 21:40:17
02374750428;PROCTASACOL;5;2020-03-17 21:41:07
02540740426;BODINET;5;2020-03-17 21:41:53
00433900420;MICARDIS;5;2020-03-17 21:41:58
00090010422;NIMESULIDE ALTER;5;2020-03-17 21:41:58
02109130423;TELMISARTAN E IDROCLOROTIAZIDE SANDOZ;1;2020-03-17 21:42:08
01977970431;XENAZINA;4;2020-03-17 21:42:27
02365710421;CIPROFLOXACINA EG;3;2020-03-17 21:42:38
00660470428;TICLOPIDINA ARISTO;5;2020-03-17 21:43:20
02691810424;RISENCAL;3;2020-03-17 21:43:58
02803660428;VENLAFAXINA MYLAN GENERICS;1;2020-03-17 21:44:01
00936410422;VALSARTAN MYLAN GENERICS ITALIA;4;2020-03-17 21:44:01
00516270428;FLUMOS;2;2020-03-17 21:44:06
02310740424;BRIMONIDINA E TIMOLOLO EG;4;2020-03-17 21:44:44
01577040429;DESOXIL;2;2020-03-17 21:45:04
00155510423;FOLICOM;5;2020-03-17 21:45:14
02809180421;PANTOPRAZOLO EG;4;2020-03-17 21:46:10
01170410425;RAMIPRIL AUROBINDO;3;2020-03-17 21:46:19
01591190424;LORTAAN;4;2020-03-17 21:46:33
02204580423;LANSOPRAZOLO SANDOZ BV;5;2020-03-17 21:47:12
00372590422;ZIBENAK;3;2020-03-17 21:47:28
00752170423;SUMATRIPTAN DOC GENERICI;1;2020-03-17 21:47:33
00026370429;IBUPROFENE DOC GENERICI;3;2020-03-17 21:48:06
02841830421;ZAVESCA;1;2020-03-17 21:48:12
02346030428;VORICONAZOLO ARISTO;1;2020-03-17 21:48:17
02681060428;CLAVERSAL;2;2020-03-17 21:49:05
00123220428;OMEGASTATIN;4;2020-03-17 21:49:05
01422920429;AMIODARONE;5;2020-03-17 21:49:38
00194530424;OLMESARTAN MEDOXOMIL E IDROCLOROTIAZIDE PENSA;3;2020-03-17 21:49:48
00135200426;CEFAZOLINA PHARMACARE;5;2020-03-17 21:50:37
00805240421;PIROXICAM SANDOZ GMBH;1;2020-03-17 21:51:05
01272100437;MACOVAN;2;2020-03-17 21:52:01
02656300429;ADRENALINA GALENICA SENESE;5;2020-03-17 21:52:09
-;COXIBEN;3;2020-03-17 21:52:17
02346020429;QUENTIAX;5;2020-03-17 21:52:18
00168260420;PERINDOPRIL E INDAPAMIDE TECNIGEN;2;2020-03-17 21:52:41
01541420426;PERINDOPRIL INDAPAMIDE RATIOPHARM;5;2020-03-17 21:52:47
02355240421;LIPIDOVER;4;2020-03-17 21:52:49
01131570424;KLACID RM;3;2020-03-17 21:53:00
02483570426;LEVOCETIRIZINA SANDOZ;5;2020-03-17 21:53:08
03664141201;BICALUTAMIDE EG;5;2020-03-17 21:54:12
01283660429;PRITORPLUS;3;2020-03-17 21:54:21
01163790429;ARIPIPRAZOLO MYLAN GENERICS;1;2020-03-17 21:55:03
01502950429;KANRENOL;1;2020-03-17 21:55:10
02402820423;RABEPRAZOLO ALTER;4;2020-03-17 21:55:20
00992280420;TAMSULOSIN MYLAN GENERICS;5;2020-03-17 21:56:02
02552120426;PROCIFLOR;4;2020-03-17 21:56:27
00590320420;ANAGRELIDE TEVA;3;2020-03-17 21:56:45
00177570439;IRBESARTAN MYLAN;5;2020-03-17 21:56:56
00011270428;RAMANTAL;1;2020-03-17 21:57:16
02832700427;URSACOL;5;2020-03-17 21:57:48
00935300426;DYMAURIC;1;2020-03-17 21:58:04
00458350428;TELMISARTAN ACTAVIS;1;2020-03-17 21:58:43
00474070422;OMEPRAZOLO ABC;3;2020-03-17 21:59:20
00886370428;EZORAN;3;2020-03-17 21:59:21
02549300420;GABAPENTIN AUROBINDO;1;2020-03-17 21:59:23
02045340425;DUTASTERIDE ACCORD;4;2020-03-17 21:59:33
02006840421;PIPERITAL;2;2020-03-17 21:59:38
01063290421;TERBINAFINA DOC GENERICI;2;2020-03-17 22:00:06
00162290423;KLORENISS;4;2020-03-17 22:00:15
00936410422;CORIXIL;5;2020-03-17 22:00:16
02484020421;ZOLMITRIPTAN DOC GENERICI;1;2020-03-17 22:00:25
02613310420;IRBEDIUR;5;2020-03-17 22:00:29
00045360427;CLOPIDOGREL ALTER;2;2020-03-17 22:01:02
01229120421;MESALAZINA MYLAN GENERICS;1;2020-03-17 22:01:32
00045190428;LEFLUNOMIDE SANDOZ;1;2020-03-17 22:01:36
00736750423;GLICOREST;1;2020-03-17 22:01:37
01470350669;LERCANIDIPINA ZENTIVA;2;2020-03-17 22:02:28
00474070422;LOSARTAN E IDROCLOROTIAZIDE KRKA;3;2020-03-17 22:02:59
02052850423;NITROGLICERINA ZENTIVA;4;2020-03-17 22:03:05
02715180424;VARDENAFIL TEVA ITALIA;2;2020-03-17 22:03:10
00886370428;BERNY;5;2020-03-17 22:03:18
02658310608;MONTEGEN;4;2020-03-17 22:03:44
02174750428;PANTECTA;1;2020-03-17 22:03:44
02016730422;CYCLOVIRAN;5;2020-03-17 22:03:59
00387550429;ZOCOR;5;2020-03-17 22:04:13
00066360421;LOSARTAN E IDROCLOROTIAZIDE SANDOZ;1;2020-03-17 22:04:34
01574740427;PANTOPRAZOLO ALMUS;4;2020-03-17 22:04:47
02681060428;FLECAINIDE SANDOZ;1;2020-03-17 22:05:34
00516270428;VENLAFAXINA PFIZER;3;2020-03-17 22:05:53
00681310421;TIROSINT;1;2020-03-17 22:05:54
02354140424;LEFLUNOMIDE MEDAC;1;2020-03-17 22:06:04
00093530426;DICLOREUM;5;2020-03-17 22:06:07
02401720426;FOSINOPRIL ZENTIVA;1;2020-03-17 22:06:11
00172980427;FINASTERIDE ALTER;3;2020-03-17 22:07:07
01541420426;LINEZOLID AUROBINDO ITALIA;4;2020-03-17 22:07:14
00373590421;WINCH;5;2020-03-17 22:07:20
00458350428;VALSARTAN E IDROCLOROTIAZIDE SUN;2;2020-03-17 22:08:32
01283660429;DORZONORM;5;2020-03-17 22:08:48
01115500421;MARICRIO;2;2020-03-17 22:10:01
00035600428;LIXIDOL;1;2020-03-17 22:10:07
01431020427;ALENIC;2;2020-03-17 22:10:37
00375220423;PARACETAMOLO CODEINA TEVA;5;2020-03-17 22:10:55
01502950429;AMOXICILLINA E ACIDO CLAVULANICO TEVA GROUP;3;2020-03-17 22:11:08
00011270428;PEPTIREX;1;2020-03-17 22:11:12
02092440425;OMEPRAZOLO PENSA;5;2020-03-17 22:11:26
01891390435;AZARGA;2;2020-03-17 22:12:11
02364740429;LATANOSTILL;1;2020-03-17 22:12:17
00332510429;ETORICOXIB ZENTIVA;5;2020-03-17 22:12:29
02804550420;VENLAFAXINA ZENTIVA;2;2020-03-17 22:12:37
02389050424;PAFINUR;5;2020-03-17 22:12:42
00900100421;CINETRIN;5;2020-03-17 22:12:47
01553010420;ACICLOVIR ALMUS;1;2020-03-17 22:14:06
02286900424;PIOGLITAZONE SANDOZ;4;2020-03-17 22:14:06
01170410425;ATORVASTATINA TECNIGEN;2;2020-03-17 22:14:31
02077490429;ZOLIOP;5;2020-03-17 22:14:33
02220640425;AZOPT;2;2020-03-17 22:14:40
00714980422;AMOXINA;3;2020-03-17 22:14:45
00176190429;LINEZOLID KABI;4;2020-03-17 22:15:11
00156670424;RASAGILINA SANDOZ;5;2020-03-17 22:15:35
00032630428;NEBIVOLOLO TECNIGEN;5;2020-03-17 22:15:43
00123220428;LEFLUNOMIDE SANDOZ;4;2020-03-17 22:15:56
00008080426;KLACID RM;3;2020-03-17 22:16:02
01385890429;PRESSLOVAL;1;2020-03-17 22:16:18
02806420424;ESOMEPRAZOLO AUROBINDO;3;2020-03-17 22:16:25
00109450429;QUINAPRIL IDROCLOROTIAZIDE AUROBINDO;1;2020-03-17 22:16:27
02841830421;SERZYL;2;2020-03-17 22:16:39
00170060420;OLMESARTAN TECNIGEN;3;2020-03-17 22:16:39
10166250968;PROCIFLOR;2;2020-03-17 22:16:41
01327200422;FINASTERIDE AUROBINDO;5;2020-03-17 22:16:48
00371300427;ANASTROZOLO AUROBINDO;2;2020-03-17 22:17:17
02354850428;ESOPRAL;3;2020-03-17 22:17:30
00735730426;TAXIME;1;2020-03-17 22:17:38
00005280425;ENTECAVIR AUROBINDO;1;2020-03-17 22:17:43
00026370429;EZETIMIBE ALTER;2;2020-03-17 22:17:50
02310080425;ABIS;3;2020-03-17 22:17:59
02309280416;CANDESARTAN IDROCLOROTIAZIDE MYLAN GENERICS;5;2020-03-17 22:18:06
02549300420;DINOL;2;2020-03-17 22:19:21
00160090429;VASTIN;3;2020-03-17 22:19:36
00992280420;TALMANCO;5;2020-03-17 22:20:25
-;AMODIVYR;3;2020-03-17 22:20:35
01008100420;FLUOXETINA ACCORD;3;2020-03-17 22:20:48
02266660428;METOPROLOLO AUROBINDO;4;2020-03-17 22:21:05
00128350428;OLMESARTAN E AMLODIPINA DOC;5;2020-03-17 22:21:14
01099500421;PRIZITEC;4;2020-03-17 22:21:15
00155670425;EMIRIZIA;1;2020-03-17 22:21:26
02487090421;DUOTENS;1;2020-03-17 22:21:42
02263620425;CACIT VITAMINA D3;1;2020-03-17 22:22:26
02269580425;ANNISTER;1;2020-03-17 22:22:31
